time	epistasis_coef	sel_coef	mu_prob	Ne	L	k_start	mean_fitness
1500000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.276128
1501000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.469233
1502000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.306546
1503000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.376182
1504000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.304838
1505000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.263914
1506000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.300678
1507000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.291287
1508000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.235238
1509000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.426926
1510000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.246349
1511000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.483383
1512000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.290551
1513000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.306724
1514000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.261675
1515000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.279159
1516000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.334178
1517000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.372274
1518000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.301644
1519000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.291653
1520000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.462180
1521000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.298161
1522000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.355843
1523000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.333350
1524000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.269252
1525000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.339762
1526000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.369209
1527000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.353013
1528000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.334086
1529000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.345936
1530000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.320317
1531000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.367735
1532000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.203369
1533000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.261813
