time	epistasis_coef	sel_coef	mu_prob	Ne	L	k_start	mean_fitness
1500000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.803291
1501000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.817020
1502000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.809956
1503000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.811432
1504000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.804903
1505000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.810250
1506000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.819744
1507000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.799153
1508000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.806318
1509000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.803493
1510000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.810911
1511000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.812947
1512000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.799313
1513000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.808085
1514000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.801090
1515000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.794236
1516000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.800874
1517000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.819562
1518000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.799265
1519000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.809199
1520000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.800730
1521000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.792970
1522000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.799008
1523000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.801641
1524000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.796589
1525000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.807627
1526000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.820322
1527000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.814784
1528000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.804401
1529000	0.2000000000	0.0100000000	1.0000000000	100	100	0	0.810033
