time	epistasis_coef	sel_coef	mu_prob	Ne	L	k_start	mean_fitness
1500000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.955394
1501000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.952862
1502000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.951409
1503000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953814
1504000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.955108
1505000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953993
1506000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.952209
1507000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953930
1508000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.952897
1509000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.954798
1510000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953532
1511000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953102
1512000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953562
1513000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953064
1514000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.954622
1515000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.954220
1516000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953501
1517000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953404
1518000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953738
1519000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.954049
1520000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953241
1521000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953245
1522000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953421
1523000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.954411
1524000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953984
1525000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.954080
1526000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953502
1527000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953767
1528000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.954629
1529000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953488
1530000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.954214
1531000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953758
1532000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.952632
1533000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953735
1534000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.954627
1535000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953733
1536000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953471
1537000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953487
1538000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953915
1539000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.952946
1540000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.952356
1541000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.952568
1542000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953097
1543000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953721
1544000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.954302
1545000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.952622
1546000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953642
1547000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953024
1548000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.952662
1549000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.954108
1550000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.952474
1551000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.952859
1552000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.952532
1553000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.952499
1554000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.952699
1555000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953031
1556000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.954051
1557000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953131
1558000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.954037
1559000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.954951
1560000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.952179
1561000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953985
1562000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953745
1563000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.953924
1564000	0.6000000000	0.0100000000	1.0000000000	100	100	0	0.954639
