time	epistasis_coef	sel_coef	mu_prob	Ne	L	k_start	mean_fitness
1500000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999514
1501000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999514
1502000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999514
1503000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999514
1504000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999514
1505000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999514
1506000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999511
1507000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999511
1508000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999511
1509000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999511
1510000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999511
1511000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999511
1512000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999511
1513000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999514
1514000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999514
1515000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999514
1516000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999514
1517000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999514
1518000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999514
1519000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999511
1520000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999514
1521000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999514
1522000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999514
1523000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999514
1524000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999511
1525000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999511
1526000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999511
1527000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999511
1528000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999511
1529000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999511
1530000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999511
1531000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999514
1532000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999518
1533000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999518
1534000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999518
1535000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1536000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1537000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1538000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1539000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999526
1540000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999526
1541000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999526
1542000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999528
1543000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999526
1544000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999526
1545000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999526
1546000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999526
1547000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999526
1548000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1549000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1550000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1551000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1552000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1553000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1554000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1555000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1556000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1557000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1558000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1559000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1560000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1561000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1562000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1563000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1564000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1565000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1566000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1567000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1568000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1569000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1570000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999518
1571000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999518
1572000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999518
1573000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999518
1574000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999518
1575000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999518
1576000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999518
1577000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999518
1578000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999518
1579000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999518
1580000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999518
1581000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999518
1582000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999518
1583000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999518
1584000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999519
1585000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999518
1586000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999519
1587000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999518
1588000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999521
1589000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1590000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999522
1591000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999526
1592000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999530
1593000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999530
1594000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999530
1595000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999530
1596000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999530
1597000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999530
1598000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999530
1599000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999530
1600000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999530
1601000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999530
1602000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999530
1603000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999530
1604000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999530
1605000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999530
1606000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999526
1607000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999526
1608000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999526
1609000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999526
1610000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999526
1611000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999526
1612000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999526
1613000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999530
1614000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999530
1615000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999530
1616000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999530
1617000	0.6000000000	0.0001000000	0.0001000000	100	100	0	0.999530
