time	epistasis_coef	sel_coef	mu_prob	Ne	L	k_start	mean_fitness
1500000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.819864
1501000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.826502
1502000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.826512
1503000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.834930
1504000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.820828
1505000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.872222
1506000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.872061
1507000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.911029
1508000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.896557
1509000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.841421
1510000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.884347
1511000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.858620
1512000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.869949
1513000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.875617
1514000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.856512
1515000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.857808
1516000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.844181
1517000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.850023
1518000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.830720
1519000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.826357
1520000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.814682
1521000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.813877
1522000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.803211
1523000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.852620
1524000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.829579
1525000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.825201
1526000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.855053
1527000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.837199
1528000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.845802
1529000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.855702
1530000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.881280
1531000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.868027
1532000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.901932
1533000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.887883
1534000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.887878
1535000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.895260
1536000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.869906
1537000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.898804
1538000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.895562
1539000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.914233
1540000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.885483
1541000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.925061
1542000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.918715
1543000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.883364
1544000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.868650
1545000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.879820
1546000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.889329
1547000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.880133
1548000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.912322
