time	epistasis_coef	sel_coef	mu_prob	Ne	L	k_start	mean_fitness
1500000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995268
1501000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995269
1502000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995267
1503000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995230
1504000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995230
1505000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995302
1506000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995385
1507000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995332
1508000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995371
1509000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995393
1510000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995386
1511000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995386
1512000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995406
1513000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995550
1514000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995566
1515000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995593
1516000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995550
1517000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995539
1518000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995586
1519000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995600
1520000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995550
1521000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995520
1522000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995508
1523000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995508
1524000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995508
1525000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995508
1526000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995513
1527000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995506
1528000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995550
1529000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995493
1530000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995467
1531000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995435
1532000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995346
1533000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995294
1534000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995316
1535000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995230
1536000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995185
1537000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995230
1538000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995213
1539000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995230
1540000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995253
1541000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995268
1542000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995210
1543000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995192
1544000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995212
1545000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995187
1546000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995191
1547000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995190
1548000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995191
1549000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995193
1550000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995186
1551000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995192
1552000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995188
1553000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995154
1554000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995154
1555000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995144
1556000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995143
1557000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995117
1558000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995117
1559000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995154
1560000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995154
1561000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995195
1562000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995230
1563000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995229
1564000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995268
1565000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995248
1566000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995238
1567000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995260
1568000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995306
1569000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995363
1570000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995426
1571000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995426
1572000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995385
1573000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995346
1574000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995339
1575000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995427
1576000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995426
1577000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995437
1578000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995550
1579000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995550
1580000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995467
1581000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995467
1582000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995508
1583000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995467
1584000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995467
1585000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995467
1586000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995425
1587000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995385
1588000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995386
1589000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995386
1590000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995385
1591000	0.6000000000	0.0010000000	0.0010000000	100	100	0	0.995386
