time	epistasis_coef	sel_coef	mu_prob	Ne	L	k_start	mean_fitness
1500000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.988580
1501000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.979482
1502000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.986677
1503000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.992120
1504000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.972136
1505000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.996193
1506000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.990634
1507000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.994290
1508000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.964940
1509000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.980016
1510000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.999048
1511000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.998829
1512000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.986677
1513000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.989532
1514000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.993339
1515000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.986544
1516000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.983822
1517000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.987276
1518000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.988313
1519000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.993339
1520000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.961952
1521000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.993205
1522000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.990484
1523000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.993339
1524000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.980967
1525000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.997145
1526000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.995242
1527000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.988447
1528000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.991586
1529000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.994290
1530000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.982871
1531000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.986143
1532000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.981919
1533000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.984880
1534000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.991035
1535000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.995242
1536000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.977979
1537000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.981919
1538000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.999048
1539000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.995242
1540000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.998097
1541000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.989950
1542000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.992387
1543000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.992387
1544000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.994023
1545000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.987629
1546000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.970500
1547000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.980812
1548000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.991435
1549000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.987409
1550000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.997145
1551000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.987629
1552000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.991435
1553000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.972954
1554000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.987827
1555000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.976760
1556000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.986544
1557000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.988580
1558000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.985592
1559000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.999048
1560000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.995926
1561000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.991168
1562000	0.8000000000	0.1000000000	0.0100000000	100	100	0	0.991302
