time,sel_coef,mu_prob,Ne,L,k_start,q_prob,mean_fitness,epistasis_coef
0,0.00100,0.00010,100,100,0,0.0010,1.00000000,0.20000000
1000,0.00100,0.00010,100,100,0,0.0010,1.00000000,0.19975462
2000,0.00100,0.00010,100,100,0,0.0010,1.00000000,0.19972756
3000,0.00100,0.00010,100,100,0,0.0010,1.00000000,0.19968343
4000,0.00100,0.00010,100,100,0,0.0010,1.00000000,0.19990950
5000,0.00100,0.00010,100,100,0,0.0010,1.00000000,0.20024197
6000,0.00100,0.00010,100,100,0,0.0010,1.00000000,0.20012086
7000,0.00100,0.00010,100,100,0,0.0010,1.00000000,0.20029154
8000,0.00100,0.00010,100,100,0,0.0010,0.99997001,0.20034106
9000,0.00100,0.00010,100,100,0,0.0010,0.99999000,0.20050471
10000,0.00100,0.00010,100,100,0,0.0010,0.99900050,0.20035755
11000,0.00100,0.00010,100,100,0,0.0010,0.99900050,0.20036552
12000,0.00100,0.00010,100,100,0,0.0010,0.99900050,0.20014225
13000,0.00100,0.00010,100,100,0,0.0010,0.99900050,0.20046727
14000,0.00100,0.00010,100,100,0,0.0010,0.99885149,0.20058000
15000,0.00100,0.00010,100,100,0,0.0010,0.99875321,0.20076244
16000,0.00100,0.00010,100,100,0,0.0010,0.99875347,0.20111974
17000,0.00100,0.00010,100,100,0,0.0010,0.99875337,0.20119311
18000,0.00100,0.00010,100,100,0,0.0010,0.99875366,0.20097718
19000,0.00100,0.00010,100,100,0,0.0010,0.99875365,0.20098510
20000,0.00100,0.00010,100,100,0,0.0010,0.99875396,0.20075583
21000,0.00100,0.00010,100,100,0,0.0010,0.99875415,0.20061125
22000,0.00100,0.00010,100,100,0,0.0010,0.99867984,0.20077460
23000,0.00100,0.00010,100,100,0,0.0010,0.99868011,0.20062928
24000,0.00100,0.00010,100,100,0,0.0010,0.99867994,0.20071946
25000,0.00100,0.00010,100,100,0,0.0010,0.99861992,0.20051277
26000,0.00100,0.00010,100,100,0,0.0010,0.99861941,0.20073823
27000,0.00100,0.00010,100,100,0,0.0010,0.99861948,0.20069740
28000,0.00100,0.00010,100,100,0,0.0010,0.99861953,0.20067988
29000,0.00100,0.00010,100,100,0,0.0010,0.99856784,0.20076829
30000,0.00100,0.00010,100,100,0,0.0010,0.99852326,0.20060655
31000,0.00100,0.00010,100,100,0,0.0010,0.99852354,0.20050613
32000,0.00100,0.00010,100,100,0,0.0010,0.99852257,0.20083826
33000,0.00100,0.00010,100,100,0,0.0010,0.99852355,0.20049486
34000,0.00100,0.00010,100,100,0,0.0010,0.99852411,0.20030329
35000,0.00100,0.00010,100,100,0,0.0010,0.99852314,0.20063835
36000,0.00100,0.00010,100,100,0,0.0010,0.99852420,0.20026149
37000,0.00100,0.00010,100,100,0,0.0010,0.99852280,0.20074260
38000,0.00100,0.00010,100,100,0,0.0010,0.99852188,0.20105940
39000,0.00100,0.00010,100,100,0,0.0010,0.99852200,0.20102027
40000,0.00100,0.00010,100,100,0,0.0010,0.99852153,0.20118190
41000,0.00100,0.00010,100,100,0,0.0010,0.99852197,0.20102543
42000,0.00100,0.00010,100,100,0,0.0010,0.99848179,0.20100541
43000,0.00100,0.00010,100,100,0,0.0010,0.99848124,0.20117619
44000,0.00100,0.00010,100,100,0,0.0010,0.99848176,0.20100735
45000,0.00100,0.00010,100,100,0,0.0010,0.99848272,0.20070500
46000,0.00100,0.00010,100,100,0,0.0010,0.99848201,0.20092613
47000,0.00100,0.00010,100,100,0,0.0010,0.99848298,0.20061873
48000,0.00100,0.00010,100,100,0,0.0010,0.99848252,0.20075689
49000,0.00100,0.00010,100,100,0,0.0010,0.99847872,0.20068606
50000,0.00100,0.00010,100,100,0,0.0010,0.99848322,0.20053469
51000,0.00100,0.00010,100,100,0,0.0010,0.99844770,0.20030061
52000,0.00100,0.00010,100,100,0,0.0010,0.99844749,0.20036069
53000,0.00100,0.00010,100,100,0,0.0010,0.99844615,0.20073374
54000,0.00100,0.00010,100,100,0,0.0010,0.99844608,0.20076281
55000,0.00100,0.00010,100,100,0,0.0010,0.99844513,0.20103917
56000,0.00100,0.00010,100,100,0,0.0010,0.99844475,0.20114681
57000,0.00100,0.00010,100,100,0,0.0010,0.99844376,0.20134137
58000,0.00100,0.00010,100,100,0,0.0010,0.99844325,0.20158919
59000,0.00100,0.00010,100,100,0,0.0010,0.99844522,0.20100893
60000,0.00100,0.00010,100,100,0,0.0010,0.99844417,0.20131007
61000,0.00100,0.00010,100,100,0,0.0010,0.99844346,0.20152109
62000,0.00100,0.00010,100,100,0,0.0010,0.99844199,0.20194122
63000,0.00100,0.00010,100,100,0,0.0010,0.99844186,0.20198246
64000,0.00100,0.00010,100,100,0,0.0010,0.99840758,0.20217269
65000,0.00100,0.00010,100,100,0,0.0010,0.99844051,0.20236425
66000,0.00100,0.00010,100,100,0,0.0010,0.99842688,0.20241994
67000,0.00100,0.00010,100,100,0,0.0010,0.99843974,0.20246866
68000,0.00100,0.00010,100,100,0,0.0010,0.99843593,0.20252283
69000,0.00100,0.00010,100,100,0,0.0010,0.99843940,0.20263114
70000,0.00100,0.00010,100,100,0,0.0010,0.99843998,0.20246332
71000,0.00100,0.00010,100,100,0,0.0010,0.99843940,0.20262605
72000,0.00100,0.00010,100,100,0,0.0010,0.99843832,0.20293890
73000,0.00100,0.00010,100,100,0,0.0010,0.99840477,0.20284888
74000,0.00100,0.00010,100,100,0,0.0010,0.99840534,0.20269175
75000,0.00100,0.00010,100,100,0,0.0010,0.99840415,0.20300736
76000,0.00100,0.00010,100,100,0,0.0010,0.99840389,0.20307230
77000,0.00100,0.00010,100,100,0,0.0010,0.99840451,0.20290836
78000,0.00100,0.00010,100,100,0,0.0010,0.99840471,0.20286113
79000,0.00100,0.00010,100,100,0,0.0010,0.99840395,0.20279304
80000,0.00100,0.00010,100,100,0,0.0010,0.99840456,0.20287884
81000,0.00100,0.00010,100,100,0,0.0010,0.99840483,0.20280780
82000,0.00100,0.00010,100,100,0,0.0010,0.99840319,0.20324857
83000,0.00100,0.00010,100,100,0,0.0010,0.99840283,0.20334962
84000,0.00100,0.00010,100,100,0,0.0010,0.99840318,0.20325358
85000,0.00100,0.00010,100,100,0,0.0010,0.99840421,0.20297301
86000,0.00100,0.00010,100,100,0,0.0010,0.99840455,0.20287919
87000,0.00100,0.00010,100,100,0,0.0010,0.99840096,0.20289474
88000,0.00100,0.00010,100,100,0,0.0010,0.99840422,0.20296363
89000,0.00100,0.00010,100,100,0,0.0010,0.99840340,0.20310594
90000,0.00100,0.00010,100,100,0,0.0010,0.99840432,0.20292681
91000,0.00100,0.00010,100,100,0,0.0010,0.99840537,0.20263194
92000,0.00100,0.00010,100,100,0,0.0010,0.99840475,0.20280153
93000,0.00100,0.00010,100,100,0,0.0010,0.99840465,0.20281829
94000,0.00100,0.00010,100,100,0,0.0010,0.99840441,0.20287698
95000,0.00100,0.00010,100,100,0,0.0010,0.99840451,0.20284629
96000,0.00100,0.00010,100,100,0,0.0010,0.99840347,0.20312116
97000,0.00100,0.00010,100,100,0,0.0010,0.99840289,0.20328489
98000,0.00100,0.00010,100,100,0,0.0010,0.99840350,0.20310878
99000,0.00100,0.00010,100,100,0,0.0010,0.99840334,0.20315187
100000,0.00100,0.00010,100,100,0,0.0010,0.99840382,0.20301593
101000,0.00100,0.00010,100,100,0,0.0010,0.99840288,0.20325312
102000,0.00100,0.00010,100,100,0,0.0010,0.99840220,0.20344099
103000,0.00100,0.00010,100,100,0,0.0010,0.99840214,0.20345495
104000,0.00100,0.00010,100,100,0,0.0010,0.99840353,0.20308442
105000,0.00100,0.00010,100,100,0,0.0010,0.99840230,0.20341260
106000,0.00100,0.00010,100,100,0,0.0010,0.99840268,0.20330393
107000,0.00100,0.00010,100,100,0,0.0010,0.99840241,0.20336717
108000,0.00100,0.00010,100,100,0,0.0010,0.99840233,0.20338291
109000,0.00100,0.00010,100,100,0,0.0010,0.99840160,0.20357621
110000,0.00100,0.00010,100,100,0,0.0010,0.99840081,0.20378546
111000,0.00100,0.00010,100,100,0,0.0010,0.99840142,0.20362114
112000,0.00100,0.00010,100,100,0,0.0010,0.99836942,0.20375480
113000,0.00100,0.00010,100,100,0,0.0010,0.99836933,0.20378342
114000,0.00100,0.00010,100,100,0,0.0010,0.99836891,0.20388151
115000,0.00100,0.00010,100,100,0,0.0010,0.99836532,0.20414145
116000,0.00100,0.00010,100,100,0,0.0010,0.99836827,0.20404784
