time,sel_coef,mu_prob,Ne,L,k_start,q_prob,mean_fitness,epistasis_coef
0,0.00100,0.00010,100,100,0,0.0010,1.00000000,0.80000000
1000,0.00100,0.00010,100,100,0,0.0010,1.00000000,0.79901847
2000,0.00100,0.00010,100,100,0,0.0010,1.00000000,0.79891026
3000,0.00100,0.00010,100,100,0,0.0010,1.00000000,0.79873374
4000,0.00100,0.00010,100,100,0,0.0010,1.00000000,0.79963801
5000,0.00100,0.00010,100,100,0,0.0010,1.00000000,0.80096786
6000,0.00100,0.00010,100,100,0,0.0010,1.00000000,0.80048345
7000,0.00100,0.00010,100,100,0,0.0010,1.00000000,0.80116618
8000,0.00100,0.00010,100,100,0,0.0010,0.99997001,0.80136423
9000,0.00100,0.00010,100,100,0,0.0010,0.99999000,0.80201885
10000,0.00100,0.00010,100,100,0,0.0010,0.99900050,0.80143020
11000,0.00100,0.00010,100,100,0,0.0010,0.99900050,0.80146210
12000,0.00100,0.00010,100,100,0,0.0010,0.99900050,0.80056898
13000,0.00100,0.00010,100,100,0,0.0010,0.99900050,0.80186908
14000,0.00100,0.00010,100,100,0,0.0010,0.99825729,0.80231999
15000,0.00100,0.00010,100,100,0,0.0010,0.99757888,0.80304976
16000,0.00100,0.00010,100,100,0,0.0010,0.99758152,0.80447898
17000,0.00100,0.00010,100,100,0,0.0010,0.99758066,0.80477244
18000,0.00100,0.00010,100,100,0,0.0010,0.99758283,0.80390873
19000,0.00100,0.00010,100,100,0,0.0010,0.99758266,0.80394040
20000,0.00100,0.00010,100,100,0,0.0010,0.99758509,0.80302331
21000,0.00100,0.00010,100,100,0,0.0010,0.99758646,0.80244499
22000,0.00100,0.00010,100,100,0,0.0010,0.99695633,0.80309839
23000,0.00100,0.00010,100,100,0,0.0010,0.99695880,0.80251714
24000,0.00100,0.00010,100,100,0,0.0010,0.99695703,0.80287786
25000,0.00100,0.00010,100,100,0,0.0010,0.99636384,0.80205109
26000,0.00100,0.00010,100,100,0,0.0010,0.99635804,0.80295293
27000,0.00100,0.00010,100,100,0,0.0010,0.99635840,0.80278959
28000,0.00100,0.00010,100,100,0,0.0010,0.99635896,0.80271950
29000,0.00100,0.00010,100,100,0,0.0010,0.99578088,0.80307315
30000,0.00100,0.00010,100,100,0,0.0010,0.99522914,0.80242620
31000,0.00100,0.00010,100,100,0,0.0010,0.99523234,0.80202454
32000,0.00100,0.00010,100,100,0,0.0010,0.99521931,0.80335304
33000,0.00100,0.00010,100,100,0,0.0010,0.99523190,0.80197943
34000,0.00100,0.00010,100,100,0,0.0010,0.99523932,0.80121317
35000,0.00100,0.00010,100,100,0,0.0010,0.99522647,0.80255340
36000,0.00100,0.00010,100,100,0,0.0010,0.99523949,0.80104597
37000,0.00100,0.00010,100,100,0,0.0010,0.99522058,0.80297042
38000,0.00100,0.00010,100,100,0,0.0010,0.99520849,0.80423761
39000,0.00100,0.00010,100,100,0,0.0010,0.99521017,0.80408108
40000,0.00100,0.00010,100,100,0,0.0010,0.99520400,0.80472760
41000,0.00100,0.00010,100,100,0,0.0010,0.99520929,0.80410174
42000,0.00100,0.00010,100,100,0,0.0010,0.99466521,0.80402165
43000,0.00100,0.00010,100,100,0,0.0010,0.99465709,0.80470475
44000,0.00100,0.00010,100,100,0,0.0010,0.99466388,0.80402940
45000,0.00100,0.00010,100,100,0,0.0010,0.99467773,0.80282000
46000,0.00100,0.00010,100,100,0,0.0010,0.99466679,0.80370451
47000,0.00100,0.00010,100,100,0,0.0010,0.99415116,0.80247491
48000,0.00100,0.00010,100,100,0,0.0010,0.99414282,0.80302755
49000,0.00100,0.00010,100,100,0,0.0010,0.99408895,0.80274422
50000,0.00100,0.00010,100,100,0,0.0010,0.99415371,0.80213878
51000,0.00100,0.00010,100,100,0,0.0010,0.99364794,0.80120246
52000,0.00100,0.00010,100,100,0,0.0010,0.99364374,0.80144276
53000,0.00100,0.00010,100,100,0,0.0010,0.99361771,0.80293495
54000,0.00100,0.00010,100,100,0,0.0010,0.99361759,0.80305126
55000,0.00100,0.00010,100,100,0,0.0010,0.99360117,0.80415669
56000,0.00100,0.00010,100,100,0,0.0010,0.99359430,0.80458723
57000,0.00100,0.00010,100,100,0,0.0010,0.99357822,0.80536547
58000,0.00100,0.00010,100,100,0,0.0010,0.99356873,0.80635678
59000,0.00100,0.00010,100,100,0,0.0010,0.99360216,0.80403573
60000,0.00100,0.00010,100,100,0,0.0010,0.99358304,0.80524029
61000,0.00100,0.00010,100,100,0,0.0010,0.99357094,0.80608436
62000,0.00100,0.00010,100,100,0,0.0010,0.99354403,0.80776487
63000,0.00100,0.00010,100,100,0,0.0010,0.99354198,0.80792984
64000,0.00100,0.00010,100,100,0,0.0010,0.99300739,0.80869077
65000,0.00100,0.00010,100,100,0,0.0010,0.99351568,0.80945700
66000,0.00100,0.00010,100,100,0,0.0010,0.99330691,0.80967976
67000,0.00100,0.00010,100,100,0,0.0010,0.99349859,0.80987463
68000,0.00100,0.00010,100,100,0,0.0010,0.99345122,0.81009130
69000,0.00100,0.00010,100,100,0,0.0010,0.99348593,0.81052457
70000,0.00100,0.00010,100,100,0,0.0010,0.99349654,0.80983008
71000,0.00100,0.00010,100,100,0,0.0010,0.99348729,0.81044208
72000,0.00100,0.00010,100,100,0,0.0010,0.99347133,0.81122824
73000,0.00100,0.00010,100,100,0,0.0010,0.99347363,0.81132578
74000,0.00100,0.00010,100,100,0,0.0010,0.99349988,0.80954049
75000,0.00100,0.00010,100,100,0,0.0010,0.99293723,0.81128957
76000,0.00100,0.00010,100,100,0,0.0010,0.99291745,0.81219879
77000,0.00100,0.00010,100,100,0,0.0010,0.99288083,0.81423931
78000,0.00100,0.00010,100,100,0,0.0010,0.99286717,0.81516446
79000,0.00100,0.00010,100,100,0,0.0010,0.99286724,0.81500459
80000,0.00100,0.00010,100,100,0,0.0010,0.99286989,0.81466267
81000,0.00100,0.00010,100,100,0,0.0010,0.99287264,0.81442375
82000,0.00100,0.00010,100,100,0,0.0010,0.99283839,0.81624677
83000,0.00100,0.00010,100,100,0,0.0010,0.99283036,0.81669062
84000,0.00100,0.00010,100,100,0,0.0010,0.99283202,0.81653055
85000,0.00100,0.00010,100,100,0,0.0010,0.99285153,0.81533160
86000,0.00100,0.00010,100,100,0,0.0010,0.99286469,0.81455931
87000,0.00100,0.00010,100,100,0,0.0010,0.99274279,0.81448494
88000,0.00100,0.00010,100,100,0,0.0010,0.99285788,0.81470138
89000,0.00100,0.00010,100,100,0,0.0010,0.99283947,0.81550780
90000,0.00100,0.00010,100,100,0,0.0010,0.99284881,0.81517860
91000,0.00100,0.00010,100,100,0,0.0010,0.99286599,0.81399314
92000,0.00100,0.00010,100,100,0,0.0010,0.99284954,0.81476913
93000,0.00100,0.00010,100,100,0,0.0010,0.99284076,0.81494177
94000,0.00100,0.00010,100,100,0,0.0010,0.99283767,0.81511327
95000,0.00100,0.00010,100,100,0,0.0010,0.99283598,0.81504689
96000,0.00100,0.00010,100,100,0,0.0010,0.99281361,0.81616516
97000,0.00100,0.00010,100,100,0,0.0010,0.99279654,0.81697041
98000,0.00100,0.00010,100,100,0,0.0010,0.99280220,0.81630915
99000,0.00100,0.00010,100,100,0,0.0010,0.99280057,0.81647184
100000,0.00100,0.00010,100,100,0,0.0010,0.99280594,0.81598760
101000,0.00100,0.00010,100,100,0,0.0010,0.99278120,0.81698180
102000,0.00100,0.00010,100,100,0,0.0010,0.99277132,0.81768620
103000,0.00100,0.00010,100,100,0,0.0010,0.99277018,0.81772922
104000,0.00100,0.00010,100,100,0,0.0010,0.99280024,0.81620252
105000,0.00100,0.00010,100,100,0,0.0010,0.99277036,0.81760134
106000,0.00100,0.00010,100,100,0,0.0010,0.99277284,0.81721977
107000,0.00100,0.00010,100,100,0,0.0010,0.99276485,0.81747390
108000,0.00100,0.00010,100,100,0,0.0010,0.99276066,0.81756447
109000,0.00100,0.00010,100,100,0,0.0010,0.99275001,0.81826370
110000,0.00100,0.00010,100,100,0,0.0010,0.99273389,0.81908950
111000,0.00100,0.00010,100,100,0,0.0010,0.99273693,0.81889672
112000,0.00100,0.00010,100,100,0,0.0010,0.99272809,0.81942022
113000,0.00100,0.00010,100,100,0,0.0010,0.99272152,0.81968248
114000,0.00100,0.00010,100,100,0,0.0010,0.99271294,0.81968069
115000,0.00100,0.00010,100,100,0,0.0010,0.99269837,0.82057502
116000,0.00100,0.00010,100,100,0,0.0010,0.99270740,0.82004433
117000,0.00100,0.00010,100,100,0,0.0010,0.99270206,0.81969924
118000,0.00100,0.00010,100,100,0,0.0010,0.99254775,0.82045284
119000,0.00100,0.00010,100,100,0,0.0010,0.99266319,0.82172012
120000,0.00100,0.00010,100,100,0,0.0010,0.99262615,0.82374411
121000,0.00100,0.00010,100,100,0,0.0010,0.99260529,0.82464634
122000,0.00100,0.00010,100,100,0,0.0010,0.99255973,0.82570875
123000,0.00100,0.00010,100,100,0,0.0010,0.99259102,0.82553327
124000,0.00100,0.00010,100,100,0,0.0010,0.99258464,0.82574649
125000,0.00100,0.00010,100,100,0,0.0010,0.99254865,0.82772323
126000,0.00100,0.00010,100,100,0,0.0010,0.99252453,0.82882778
127000,0.00100,0.00010,100,100,0,0.0010,0.99140896,0.82776130
128000,0.00100,0.00010,100,100,0,0.0010,0.99140350,0.82825285
129000,0.00100,0.00010,100,100,0,0.0010,0.99141012,0.82810242
130000,0.00100,0.00010,100,100,0,0.0010,0.99139340,0.82854009
131000,0.00100,0.00010,100,100,0,0.0010,0.99138751,0.82859847
132000,0.00100,0.00010,100,100,0,0.0010,0.99135911,0.82899757
133000,0.00100,0.00010,100,100,0,0.0010,0.99135979,0.82915410
134000,0.00100,0.00010,100,100,0,0.0010,0.99130640,0.83128988
135000,0.00100,0.00010,100,100,0,0.0010,0.99129475,0.83162905
136000,0.00100,0.00010,100,100,0,0.0010,0.99126208,0.83273233
137000,0.00100,0.00010,100,100,0,0.0010,0.99131114,0.83079686
138000,0.00100,0.00010,100,100,0,0.0010,0.99132943,0.83002409
139000,0.00100,0.00010,100,100,0,0.0010,0.99133137,0.82948278
140000,0.00100,0.00010,100,100,0,0.0010,0.99135845,0.82831380
141000,0.00100,0.00010,100,100,0,0.0010,0.99081288,0.82743323
142000,0.00100,0.00010,100,100,0,0.0010,0.99081333,0.82676618
143000,0.00100,0.00010,100,100,0,0.0010,0.99082641,0.82620346
144000,0.00100,0.00010,100,100,0,0.0010,0.99082749,0.82608460
145000,0.00100,0.00010,100,100,0,0.0010,0.99080669,0.82701443
146000,0.00100,0.00010,100,100,0,0.0010,0.99023093,0.82767185
147000,0.00100,0.00010,100,100,0,0.0010,0.99022325,0.82735253
148000,0.00100,0.00010,100,100,0,0.0010,0.99020300,0.82803523
149000,0.00100,0.00010,100,100,0,0.0010,0.99015470,0.82970859
150000,0.00100,0.00010,100,100,0,0.0010,0.99014249,0.82910477
151000,0.00100,0.00010,100,100,0,0.0010,0.99013534,0.83056433
152000,0.00100,0.00010,100,100,0,0.0010,0.99010430,0.83133447
153000,0.00100,0.00010,100,100,0,0.0010,0.99006245,0.83283104
154000,0.00100,0.00010,100,100,0,0.0010,0.99010664,0.83141222
155000,0.00100,0.00010,100,100,0,0.0010,0.99010215,0.83184776
156000,0.00100,0.00010,100,100,0,0.0010,0.99008044,0.83271018
157000,0.00100,0.00010,100,100,0,0.0010,0.99005100,0.83343780
158000,0.00100,0.00010,100,100,0,0.0010,0.99005462,0.83312657
159000,0.00100,0.00010,100,100,0,0.0010,0.99006248,0.83297090
160000,0.00100,0.00010,100,100,0,0.0010,0.99007055,0.83318008
161000,0.00100,0.00010,100,100,0,0.0010,0.99011050,0.83236498
162000,0.00100,0.00010,100,100,0,0.0010,0.99016082,0.83032289
163000,0.00100,0.00010,100,100,0,0.0010,0.99016605,0.83026025
164000,0.00100,0.00010,100,100,0,0.0010,0.99016099,0.83037416
165000,0.00100,0.00010,100,100,0,0.0010,0.99014343,0.83085697
166000,0.00100,0.00010,100,100,0,0.0010,0.99016497,0.82923923
167000,0.00100,0.00010,100,100,0,0.0010,0.99020655,0.82893979
168000,0.00100,0.00010,100,100,0,0.0010,0.99019288,0.82970529
169000,0.00100,0.00010,100,100,0,0.0010,0.99020962,0.82946729
170000,0.00100,0.00010,100,100,0,0.0010,0.99016579,0.83103268
171000,0.00100,0.00010,100,100,0,0.0010,0.98958853,0.83146949
172000,0.00100,0.00010,100,100,0,0.0010,0.98960240,0.83093704
173000,0.00100,0.00010,100,100,0,0.0010,0.98963140,0.82965557
174000,0.00100,0.00010,100,100,0,0.0010,0.98962358,0.83022099
175000,0.00100,0.00010,100,100,0,0.0010,0.99020039,0.82962776
176000,0.00100,0.00010,100,100,0,0.0010,0.98957220,0.83116121
177000,0.00100,0.00010,100,100,0,0.0010,0.98956217,0.83164903
178000,0.00100,0.00010,100,100,0,0.0010,0.98954376,0.83190251
179000,0.00100,0.00010,100,100,0,0.0010,0.98954845,0.83140641
180000,0.00100,0.00010,100,100,0,0.0010,0.98953572,0.83153526
181000,0.00100,0.00010,100,100,0,0.0010,0.98954248,0.83185718
182000,0.00100,0.00010,100,100,0,0.0010,0.98953813,0.83237536
183000,0.00100,0.00010,100,100,0,0.0010,0.98950794,0.83302360
184000,0.00100,0.00010,100,100,0,0.0010,0.98981197,0.83400251
185000,0.00100,0.00010,100,100,0,0.0010,0.98949149,0.83312203
186000,0.00100,0.00010,100,100,0,0.0010,0.98943625,0.83470127
187000,0.00100,0.00010,100,100,0,0.0010,0.98942342,0.83475011
188000,0.00100,0.00010,100,100,0,0.0010,0.98941980,0.83501812
189000,0.00100,0.00010,100,100,0,0.0010,0.98938097,0.83598686
190000,0.00100,0.00010,100,100,0,0.0010,0.98932192,0.83712244
191000,0.00100,0.00010,100,100,0,0.0010,0.98933404,0.83691555
192000,0.00100,0.00010,100,100,0,0.0010,0.98875749,0.83642550
193000,0.00100,0.00010,100,100,0,0.0010,0.98879442,0.83535043
194000,0.00100,0.00010,100,100,0,0.0010,0.98881626,0.83479777
195000,0.00100,0.00010,100,100,0,0.0010,0.98879541,0.83477407
196000,0.00100,0.00010,100,100,0,0.0010,0.98880843,0.83364187
197000,0.00100,0.00010,100,100,0,0.0010,0.98884159,0.83261845
198000,0.00100,0.00010,100,100,0,0.0010,0.98888138,0.83112125
199000,0.00100,0.00010,100,100,0,0.0010,0.98887888,0.83085045
200000,0.00100,0.00010,100,100,0,0.0010,0.98892011,0.82958612
201000,0.00100,0.00010,100,100,0,0.0010,0.98889473,0.83011727
202000,0.00100,0.00010,100,100,0,0.0010,0.98894517,0.82892300
203000,0.00100,0.00010,100,100,0,0.0010,0.98893122,0.82939627
204000,0.00100,0.00010,100,100,0,0.0010,0.98894613,0.82918738
205000,0.00100,0.00010,100,100,0,0.0010,0.98893464,0.82900116
206000,0.00100,0.00010,100,100,0,0.0010,0.98893499,0.82910151
207000,0.00100,0.00010,100,100,0,0.0010,0.98836202,0.82891098
208000,0.00100,0.00010,100,100,0,0.0010,0.98836107,0.82911232
209000,0.00100,0.00010,100,100,0,0.0010,0.98838399,0.82858719
210000,0.00100,0.00010,100,100,0,0.0010,0.98835684,0.82872727
211000,0.00100,0.00010,100,100,0,0.0010,0.98830626,0.82914777
212000,0.00100,0.00010,100,100,0,0.0010,0.98830785,0.82877895
213000,0.00100,0.00010,100,100,0,0.0010,0.98825631,0.82954481
214000,0.00100,0.00010,100,100,0,0.0010,0.98831362,0.82841420
215000,0.00100,0.00010,100,100,0,0.0010,0.98832790,0.82820790
216000,0.00100,0.00010,100,100,0,0.0010,0.98836254,0.82745675
217000,0.00100,0.00010,100,100,0,0.0010,0.98832447,0.82865762
218000,0.00100,0.00010,100,100,0,0.0010,0.98835901,0.82712714
219000,0.00100,0.00010,100,100,0,0.0010,0.98729209,0.82763192
220000,0.00100,0.00010,100,100,0,0.0010,0.98725177,0.82706352
221000,0.00100,0.00010,100,100,0,0.0010,0.98726912,0.82664693
222000,0.00100,0.00010,100,100,0,0.0010,0.98728879,0.82657227
223000,0.00100,0.00010,100,100,0,0.0010,0.98730222,0.82634495
224000,0.00100,0.00010,100,100,0,0.0010,0.98730801,0.82611920
225000,0.00100,0.00010,100,100,0,0.0010,0.98729561,0.82631832
226000,0.00100,0.00010,100,100,0,0.0010,0.98670685,0.82693753
227000,0.00100,0.00010,100,100,0,0.0010,0.98667036,0.82725299
228000,0.00100,0.00010,100,100,0,0.0010,0.98662333,0.82808518
229000,0.00100,0.00010,100,100,0,0.0010,0.98659745,0.82831992
230000,0.00100,0.00010,100,100,0,0.0010,0.98604643,0.82835271
231000,0.00100,0.00010,100,100,0,0.0010,0.98606954,0.82782260
232000,0.00100,0.00010,100,100,0,0.0010,0.98558155,0.82674393
233000,0.00100,0.00010,100,100,0,0.0010,0.98497198,0.82798316
234000,0.00100,0.00010,100,100,0,0.0010,0.98494159,0.82809173
235000,0.00100,0.00010,100,100,0,0.0010,0.98490389,0.82844632
236000,0.00100,0.00010,100,100,0,0.0010,0.98497926,0.82696730
237000,0.00100,0.00010,100,100,0,0.0010,0.98481736,0.82897326
238000,0.00100,0.00010,100,100,0,0.0010,0.98480400,0.82902097
239000,0.00100,0.00010,100,100,0,0.0010,0.98475215,0.83051606
240000,0.00100,0.00010,100,100,0,0.0010,0.98471213,0.83110074
241000,0.00100,0.00010,100,100,0,0.0010,0.98476173,0.83085016
242000,0.00100,0.00010,100,100,0,0.0010,0.98478717,0.83044119
243000,0.00100,0.00010,100,100,0,0.0010,0.98486672,0.82945186
244000,0.00100,0.00010,100,100,0,0.0010,0.98485205,0.82965563
245000,0.00100,0.00010,100,100,0,0.0010,0.98490933,0.82841537
246000,0.00100,0.00010,100,100,0,0.0010,0.98488795,0.82876217
247000,0.00100,0.00010,100,100,0,0.0010,0.98487705,0.82921725
248000,0.00100,0.00010,100,100,0,0.0010,0.98486690,0.82936717
249000,0.00100,0.00010,100,100,0,0.0010,0.98485956,0.82894029
250000,0.00100,0.00010,100,100,0,0.0010,0.98478925,0.83023311
251000,0.00100,0.00010,100,100,0,0.0010,0.98479454,0.83032169
252000,0.00100,0.00010,100,100,0,0.0010,0.98482685,0.82918516
253000,0.00100,0.00010,100,100,0,0.0010,0.98490319,0.82775918
254000,0.00100,0.00010,100,100,0,0.0010,0.98478315,0.82968168
255000,0.00100,0.00010,100,100,0,0.0010,0.98485419,0.82849908
256000,0.00100,0.00010,100,100,0,0.0010,0.98427444,0.82850950
257000,0.00100,0.00010,100,100,0,0.0010,0.98419299,0.82989421
258000,0.00100,0.00010,100,100,0,0.0010,0.98414234,0.83048076
259000,0.00100,0.00010,100,100,0,0.0010,0.98413709,0.83040444
260000,0.00100,0.00010,100,100,0,0.0010,0.98410038,0.83059140
261000,0.00100,0.00010,100,100,0,0.0010,0.98402876,0.83122000
262000,0.00100,0.00010,100,100,0,0.0010,0.98425658,0.83119625
263000,0.00100,0.00010,100,100,0,0.0010,0.98403898,0.83085081
264000,0.00100,0.00010,100,100,0,0.0010,0.98407233,0.83068577
265000,0.00100,0.00010,100,100,0,0.0010,0.98412135,0.82994126
266000,0.00100,0.00010,100,100,0,0.0010,0.98411479,0.83035826
267000,0.00100,0.00010,100,100,0,0.0010,0.98418180,0.82963635
268000,0.00100,0.00010,100,100,0,0.0010,0.98420351,0.82875403
