time,sel_coef,mu_prob,Ne,L,k_start,q_prob,mean_fitness,epistasis_coef
90000,0.00100,0.00010,100,100,0,0.0100,0.99021325,1.00430752
91000,0.00100,0.00010,100,100,0,0.0100,0.99015909,1.00372171
92000,0.00100,0.00010,100,100,0,0.0100,0.99012745,1.00373149
93000,0.00100,0.00010,100,100,0,0.0100,0.99008333,1.00664355
94000,0.00100,0.00010,100,100,0,0.0100,0.99015375,1.00292271
95000,0.00100,0.00010,100,100,0,0.0100,0.99018662,1.00368087
96000,0.00100,0.00010,100,100,0,0.0100,0.98998338,1.00812069
97000,0.00100,0.00010,100,100,0,0.0100,0.99003682,1.00434525
98000,0.00100,0.00010,100,100,0,0.0100,0.98998049,1.00338259
99000,0.00100,0.00010,100,100,0,0.0100,0.98820725,1.00889707
100000,0.00100,0.00010,100,100,0,0.0100,0.98845778,1.00325051
101000,0.00100,0.00010,100,100,0,0.0100,0.98849495,1.00348917
102000,0.00100,0.00010,100,100,0,0.0100,0.98842171,1.00704449
103000,0.00100,0.00010,100,100,0,0.0100,0.98834120,1.00799411
104000,0.00100,0.00010,100,100,0,0.0100,0.98838396,1.00503951
105000,0.00100,0.00010,100,100,0,0.0100,0.98819817,1.00327463
106000,0.00100,0.00010,100,100,0,0.0100,0.98817001,1.00217377
107000,0.00100,0.00010,100,100,0,0.0100,0.98788841,0.99922397
108000,0.00100,0.00010,100,100,0,0.0100,0.98837861,0.99335222
109000,0.00100,0.00010,100,100,0,0.0100,0.98811921,0.99463632
110000,0.00100,0.00010,100,100,0,0.0100,0.98806419,0.99357717
111000,0.00100,0.00010,100,100,0,0.0100,0.98799575,0.99629935
112000,0.00100,0.00010,100,100,0,0.0100,0.98799509,0.99383725
113000,0.00100,0.00010,100,100,0,0.0100,0.98778683,0.99767110
114000,0.00100,0.00010,100,100,0,0.0100,0.98778414,1.00106229
115000,0.00100,0.00010,100,100,0,0.0100,0.98744657,1.00532545
116000,0.00100,0.00010,100,100,0,0.0100,0.98729087,1.00898735
117000,0.00100,0.00010,100,100,0,0.0100,0.98696485,1.01286419
118000,0.00100,0.00010,100,100,0,0.0100,0.98708272,1.01161548
119000,0.00100,0.00010,100,100,0,0.0100,0.98727028,1.01283764
120000,0.00100,0.00010,100,100,0,0.0100,0.98737798,1.01164092
121000,0.00100,0.00010,100,100,0,0.0100,0.98697889,1.01476439
122000,0.00100,0.00010,100,100,0,0.0100,0.98649422,1.01756379
123000,0.00100,0.00010,100,100,0,0.0100,0.98488911,1.01690313
124000,0.00100,0.00010,100,100,0,0.0100,0.98469743,1.02333462
125000,0.00100,0.00010,100,100,0,0.0100,0.98277533,1.02184503
126000,0.00100,0.00010,100,100,0,0.0100,0.98277508,1.02103482
127000,0.00100,0.00010,100,100,0,0.0100,0.98267028,1.02162451
128000,0.00100,0.00010,100,100,0,0.0100,0.98249424,1.02666562
129000,0.00100,0.00010,100,100,0,0.0100,0.98288468,1.02381349
130000,0.00100,0.00010,100,100,0,0.0100,0.98313017,1.01757287
131000,0.00100,0.00010,100,100,0,0.0100,0.98246336,1.01822175
132000,0.00100,0.00010,100,100,0,0.0100,0.98311905,1.01442083
133000,0.00100,0.00010,100,100,0,0.0100,0.98328927,1.01002202
134000,0.00100,0.00010,100,100,0,0.0100,0.98273267,1.01298267
135000,0.00100,0.00010,100,100,0,0.0100,0.98251997,1.01427215
136000,0.00100,0.00010,100,100,0,0.0100,0.98174540,1.02277887
137000,0.00100,0.00010,100,100,0,0.0100,0.98043303,1.02858626
138000,0.00100,0.00010,100,100,0,0.0100,0.98131240,1.03096823
139000,0.00100,0.00010,100,100,0,0.0100,0.98179797,1.02947241
140000,0.00100,0.00010,100,100,0,0.0100,0.98202215,1.02184554
141000,0.00100,0.00010,100,100,0,0.0100,0.98235266,1.01743739
142000,0.00100,0.00010,100,100,0,0.0100,0.98283321,1.01462321
143000,0.00100,0.00010,100,100,0,0.0100,0.98306918,1.00905767
144000,0.00100,0.00010,100,100,0,0.0100,0.98306501,1.01076300
145000,0.00100,0.00010,100,100,0,0.0100,0.98179911,1.00514120
146000,0.00100,0.00010,100,100,0,0.0100,0.98178037,1.00368439
147000,0.00100,0.00010,100,100,0,0.0100,0.98131367,1.01090225
148000,0.00100,0.00010,100,100,0,0.0100,0.98142208,1.01053274
149000,0.00100,0.00010,100,100,0,0.0100,0.98134919,1.01126596
150000,0.00100,0.00010,100,100,0,0.0100,0.98044067,1.01389386
151000,0.00100,0.00010,100,100,0,0.0100,0.98028166,1.01664591
152000,0.00100,0.00010,100,100,0,0.0100,0.98006470,1.01033010
153000,0.00100,0.00010,100,100,0,0.0100,0.97954708,1.01475031
154000,0.00100,0.00010,100,100,0,0.0100,0.97874728,1.01819308
155000,0.00100,0.00010,100,100,0,0.0100,0.97793700,1.01864141
156000,0.00100,0.00010,100,100,0,0.0100,0.97747352,1.02013917
157000,0.00100,0.00010,100,100,0,0.0100,0.97629726,1.02607516
158000,0.00100,0.00010,100,100,0,0.0100,0.97606197,1.02594615
159000,0.00100,0.00010,100,100,0,0.0100,0.97644732,1.02516674
160000,0.00100,0.00010,100,100,0,0.0100,0.97372928,1.02595529
161000,0.00100,0.00010,100,100,0,0.0100,0.97380159,1.02517062
162000,0.00100,0.00010,100,100,0,0.0100,0.97379465,1.02504987
163000,0.00100,0.00010,100,100,0,0.0100,0.97350750,1.02114776
164000,0.00100,0.00010,100,100,0,0.0100,0.97299869,1.02211615
165000,0.00100,0.00010,100,100,0,0.0100,0.97405495,1.02057148
166000,0.00100,0.00010,100,100,0,0.0100,0.97412667,1.02285452
167000,0.00100,0.00010,100,100,0,0.0100,0.97344192,1.02578246
168000,0.00100,0.00010,100,100,0,0.0100,0.96887486,1.02827605
169000,0.00100,0.00010,100,100,0,0.0100,0.97090744,1.02797715
170000,0.00100,0.00010,100,100,0,0.0100,0.96978214,1.02830625
171000,0.00100,0.00010,100,100,0,0.0100,0.96910554,1.02855544
172000,0.00100,0.00010,100,100,0,0.0100,0.96937910,1.02864935
173000,0.00100,0.00010,100,100,0,0.0100,0.97014164,1.02679796
174000,0.00100,0.00010,100,100,0,0.0100,0.97038283,1.02978889
175000,0.00100,0.00010,100,100,0,0.0100,0.97054081,1.02823036
176000,0.00100,0.00010,100,100,0,0.0100,0.97095676,1.02934542
177000,0.00100,0.00010,100,100,0,0.0100,0.97184484,1.02561795
178000,0.00100,0.00010,100,100,0,0.0100,0.97277172,1.01901323
179000,0.00100,0.00010,100,100,0,0.0100,0.97211147,1.02092229
180000,0.00100,0.00010,100,100,0,0.0100,0.97327376,1.02030729
181000,0.00100,0.00010,100,100,0,0.0100,0.97362845,1.01607161
182000,0.00100,0.00010,100,100,0,0.0100,0.97278890,1.01789863
183000,0.00100,0.00010,100,100,0,0.0100,0.97225421,1.02220056
184000,0.00100,0.00010,100,100,0,0.0100,0.97170796,1.02341617
185000,0.00100,0.00010,100,100,0,0.0100,0.97272052,1.02031106
186000,0.00100,0.00010,100,100,0,0.0100,0.97232996,1.02214197
187000,0.00100,0.00010,100,100,0,0.0100,0.97253994,1.01497745
188000,0.00100,0.00010,100,100,0,0.0100,0.97188655,1.01494993
189000,0.00100,0.00010,100,100,0,0.0100,0.97087394,1.01194072
190000,0.00100,0.00010,100,100,0,0.0100,0.97176736,1.00849142
191000,0.00100,0.00010,100,100,0,0.0100,0.97313344,1.00402773
192000,0.00100,0.00010,100,100,0,0.0100,0.97278222,1.00479985
193000,0.00100,0.00010,100,100,0,0.0100,0.97122630,1.00526640
194000,0.00100,0.00010,100,100,0,0.0100,0.97100081,1.00699746
195000,0.00100,0.00010,100,100,0,0.0100,0.97142106,1.00667337
196000,0.00100,0.00010,100,100,0,0.0100,0.97082813,1.00758287
197000,0.00100,0.00010,100,100,0,0.0100,0.96927739,1.00929301
198000,0.00100,0.00010,100,100,0,0.0100,0.96793843,1.01153413
199000,0.00100,0.00010,100,100,0,0.0100,0.96908100,1.00560219
200000,0.00100,0.00010,100,100,0,0.0100,0.96905311,1.00527130
201000,0.00100,0.00010,100,100,0,0.0100,0.96932254,1.00618443
202000,0.00100,0.00010,100,100,0,0.0100,0.97082532,1.01112030
203000,0.00100,0.00010,100,100,0,0.0100,0.97006385,1.01674757
204000,0.00100,0.00010,100,100,0,0.0100,0.96993704,1.01854605
205000,0.00100,0.00010,100,100,0,0.0100,0.96958163,1.01837653
206000,0.00100,0.00010,100,100,0,0.0100,0.97079320,1.01696854
207000,0.00100,0.00010,100,100,0,0.0100,0.97076122,1.02078117
208000,0.00100,0.00010,100,100,0,0.0100,0.96606377,1.02421094
209000,0.00100,0.00010,100,100,0,0.0100,0.96525465,1.02752833
210000,0.00100,0.00010,100,100,0,0.0100,0.96363205,1.02600331
211000,0.00100,0.00010,100,100,0,0.0100,0.96399485,1.02478063
212000,0.00100,0.00010,100,100,0,0.0100,0.96313823,1.02656983
213000,0.00100,0.00010,100,100,0,0.0100,0.96153839,1.03153674
214000,0.00100,0.00010,100,100,0,0.0100,0.96141465,1.03059197
215000,0.00100,0.00010,100,100,0,0.0100,0.96157800,1.02944910
216000,0.00100,0.00010,100,100,0,0.0100,0.96228238,1.02807383
217000,0.00100,0.00010,100,100,0,0.0100,0.96320903,1.03032310
218000,0.00100,0.00010,100,100,0,0.0100,0.96185002,1.03100525
219000,0.00100,0.00010,100,100,0,0.0100,0.96357235,1.02297720
220000,0.00100,0.00010,100,100,0,0.0100,0.96271871,1.02560435
221000,0.00100,0.00010,100,100,0,0.0100,0.96044258,1.01981707
222000,0.00100,0.00010,100,100,0,0.0100,0.96074680,1.01913871
223000,0.00100,0.00010,100,100,0,0.0100,0.96082072,1.01928084
224000,0.00100,0.00010,100,100,0,0.0100,0.96075535,1.01841873
225000,0.00100,0.00010,100,100,0,0.0100,0.96106001,1.01489038
226000,0.00100,0.00010,100,100,0,0.0100,0.96128143,1.00965337
227000,0.00100,0.00010,100,100,0,0.0100,0.96097662,1.00906616
228000,0.00100,0.00010,100,100,0,0.0100,0.96026769,1.01287587
229000,0.00100,0.00010,100,100,0,0.0100,0.95968334,1.01499910
230000,0.00100,0.00010,100,100,0,0.0100,0.95911445,1.01941181
231000,0.00100,0.00010,100,100,0,0.0100,0.95905699,1.02023197
232000,0.00100,0.00010,100,100,0,0.0100,0.95863590,1.02413075
233000,0.00100,0.00010,100,100,0,0.0100,0.95795425,1.02795188
234000,0.00100,0.00010,100,100,0,0.0100,0.95615556,1.03493431
235000,0.00100,0.00010,100,100,0,0.0100,0.95651987,1.03476308
236000,0.00100,0.00010,100,100,0,0.0100,0.95541082,1.03336568
237000,0.00100,0.00010,100,100,0,0.0100,0.95258718,1.03043907
238000,0.00100,0.00010,100,100,0,0.0100,0.95070542,1.03241269
239000,0.00100,0.00010,100,100,0,0.0100,0.95227365,1.03169088
240000,0.00100,0.00010,100,100,0,0.0100,0.95299719,1.02676549
241000,0.00100,0.00010,100,100,0,0.0100,0.95220738,1.02563584
242000,0.00100,0.00010,100,100,0,0.0100,0.95095288,1.02687337
243000,0.00100,0.00010,100,100,0,0.0100,0.95211377,1.02389880
244000,0.00100,0.00010,100,100,0,0.0100,0.95048009,1.02763725
245000,0.00100,0.00010,100,100,0,0.0100,0.95094523,1.02578485
246000,0.00100,0.00010,100,100,0,0.0100,0.94944854,1.02714580
247000,0.00100,0.00010,100,100,0,0.0100,0.94852002,1.02653025
248000,0.00100,0.00010,100,100,0,0.0100,0.94852397,1.02581496
249000,0.00100,0.00010,100,100,0,0.0100,0.94959271,1.02794494
250000,0.00100,0.00010,100,100,0,0.0100,0.94551376,1.02411286
251000,0.00100,0.00010,100,100,0,0.0100,0.94796594,1.01582594
252000,0.00100,0.00010,100,100,0,0.0100,0.94642542,1.01682998
253000,0.00100,0.00010,100,100,0,0.0100,0.94433806,1.02155165
254000,0.00100,0.00010,100,100,0,0.0100,0.94481335,1.01945068
255000,0.00100,0.00010,100,100,0,0.0100,0.94589062,1.01645793
256000,0.00100,0.00010,100,100,0,0.0100,0.94176525,1.01446456
257000,0.00100,0.00010,100,100,0,0.0100,0.94083451,1.01761859
258000,0.00100,0.00010,100,100,0,0.0100,0.94297924,1.01129924
259000,0.00100,0.00010,100,100,0,0.0100,0.94129688,1.01507922
260000,0.00100,0.00010,100,100,0,0.0100,0.94383170,1.00736793
261000,0.00100,0.00010,100,100,0,0.0100,0.93968352,1.01359134
262000,0.00100,0.00010,100,100,0,0.0100,0.93579080,1.01935005
263000,0.00100,0.00010,100,100,0,0.0100,0.93438856,1.02417749
264000,0.00100,0.00010,100,100,0,0.0100,0.93410041,1.02977549
265000,0.00100,0.00010,100,100,0,0.0100,0.93318982,1.02947986
266000,0.00100,0.00010,100,100,0,0.0100,0.93309248,1.03188195
267000,0.00100,0.00010,100,100,0,0.0100,0.93049569,1.03473254
268000,0.00100,0.00010,100,100,0,0.0100,0.93049005,1.03343810
269000,0.00100,0.00010,100,100,0,0.0100,0.93033694,1.03271886
270000,0.00100,0.00010,100,100,0,0.0100,0.92899937,1.03767521
271000,0.00100,0.00010,100,100,0,0.0100,0.92813979,1.04112967
272000,0.00100,0.00010,100,100,0,0.0100,0.92805583,1.04023586
273000,0.00100,0.00010,100,100,0,0.0100,0.92563373,1.04293384
274000,0.00100,0.00010,100,100,0,0.0100,0.92309663,1.04258580
275000,0.00100,0.00010,100,100,0,0.0100,0.92381142,1.03767860
276000,0.00100,0.00010,100,100,0,0.0100,0.92222608,1.04063049
277000,0.00100,0.00010,100,100,0,0.0100,0.92026037,1.04550361
278000,0.00100,0.00010,100,100,0,0.0100,0.92102967,1.04340223
279000,0.00100,0.00010,100,100,0,0.0100,0.92041707,1.04407591
280000,0.00100,0.00010,100,100,0,0.0100,0.91666148,1.04772990
281000,0.00100,0.00010,100,100,0,0.0100,0.91517015,1.05328533
282000,0.00100,0.00010,100,100,0,0.0100,0.91627521,1.04548286
283000,0.00100,0.00010,100,100,0,0.0100,0.91572357,1.04717343
284000,0.00100,0.00010,100,100,0,0.0100,0.91190724,1.04597285
285000,0.00100,0.00010,100,100,0,0.0100,0.90840666,1.04839778
286000,0.00100,0.00010,100,100,0,0.0100,0.90969805,1.04969469
287000,0.00100,0.00010,100,100,0,0.0100,0.90758664,1.05720584
288000,0.00100,0.00010,100,100,0,0.0100,0.90858921,1.05045387
289000,0.00100,0.00010,100,100,0,0.0100,0.90504809,1.05179517
290000,0.00100,0.00010,100,100,0,0.0100,0.90184745,1.05712120
291000,0.00100,0.00010,100,100,0,0.0100,0.90372999,1.05400988
292000,0.00100,0.00010,100,100,0,0.0100,0.90684002,1.05147150
293000,0.00100,0.00010,100,100,0,0.0100,0.90759092,1.04915257
294000,0.00100,0.00010,100,100,0,0.0100,0.90530019,1.05033715
295000,0.00100,0.00010,100,100,0,0.0100,0.90796251,1.04664017
296000,0.00100,0.00010,100,100,0,0.0100,0.90176394,1.04678351
297000,0.00100,0.00010,100,100,0,0.0100,0.89642736,1.04494963
298000,0.00100,0.00010,100,100,0,0.0100,0.89357184,1.04806496
299000,0.00100,0.00010,100,100,0,0.0100,0.89155076,1.05188978
300000,0.00100,0.00010,100,100,0,0.0100,0.89240704,1.04743882
301000,0.00100,0.00010,100,100,0,0.0100,0.89184072,1.04468912
302000,0.00100,0.00010,100,100,0,0.0100,0.89280220,1.04501439
303000,0.00100,0.00010,100,100,0,0.0100,0.89072032,1.04852524
304000,0.00100,0.00010,100,100,0,0.0100,0.88827296,1.05095037
305000,0.00100,0.00010,100,100,0,0.0100,0.88891524,1.04982749
306000,0.00100,0.00010,100,100,0,0.0100,0.88949954,1.04941754
307000,0.00100,0.00010,100,100,0,0.0100,0.89271335,1.04418997
308000,0.00100,0.00010,100,100,0,0.0100,0.89318585,1.04120323
309000,0.00100,0.00010,100,100,0,0.0100,0.89093369,1.04481661
310000,0.00100,0.00010,100,100,0,0.0100,0.89310551,1.04200914
311000,0.00100,0.00010,100,100,0,0.0100,0.89550289,1.04222903
312000,0.00100,0.00010,100,100,0,0.0100,0.89446103,1.04548759
313000,0.00100,0.00010,100,100,0,0.0100,0.88953956,1.05032355
314000,0.00100,0.00010,100,100,0,0.0100,0.88880316,1.04848956
315000,0.00100,0.00010,100,100,0,0.0100,0.88909049,1.04579180
316000,0.00100,0.00010,100,100,0,0.0100,0.88769499,1.04939908
317000,0.00100,0.00010,100,100,0,0.0100,0.88894787,1.05188603
318000,0.00100,0.00010,100,100,0,0.0100,0.88980613,1.04618208
319000,0.00100,0.00010,100,100,0,0.0100,0.88831456,1.04636810
320000,0.00100,0.00010,100,100,0,0.0100,0.88815335,1.05140191
321000,0.00100,0.00010,100,100,0,0.0100,0.89189489,1.05029030
322000,0.00100,0.00010,100,100,0,0.0100,0.88962915,1.05444643
323000,0.00100,0.00010,100,100,0,0.0100,0.88973987,1.05443303
324000,0.00100,0.00010,100,100,0,0.0100,0.89196798,1.05898463
325000,0.00100,0.00010,100,100,0,0.0100,0.89038377,1.06199635
326000,0.00100,0.00010,100,100,0,0.0100,0.88853663,1.05865389
327000,0.00100,0.00010,100,100,0,0.0100,0.88547131,1.06742025
328000,0.00100,0.00010,100,100,0,0.0100,0.88671137,1.06902783
329000,0.00100,0.00010,100,100,0,0.0100,0.88560387,1.06684380
330000,0.00100,0.00010,100,100,0,0.0100,0.88713544,1.06957968
331000,0.00100,0.00010,100,100,0,0.0100,0.88698598,1.06822400
332000,0.00100,0.00010,100,100,0,0.0100,0.88706824,1.06414138
333000,0.00100,0.00010,100,100,0,0.0100,0.88712051,1.06986472
334000,0.00100,0.00010,100,100,0,0.0100,0.88535149,1.07759412
335000,0.00100,0.00010,100,100,0,0.0100,0.88337636,1.07733938
336000,0.00100,0.00010,100,100,0,0.0100,0.88195799,1.07899971
337000,0.00100,0.00010,100,100,0,0.0100,0.88190450,1.08241257
338000,0.00100,0.00010,100,100,0,0.0100,0.88368308,1.08071317
339000,0.00100,0.00010,100,100,0,0.0100,0.88205992,1.08653613
340000,0.00100,0.00010,100,100,0,0.0100,0.88436137,1.09146595
341000,0.00100,0.00010,100,100,0,0.0100,0.88811966,1.08859585
342000,0.00100,0.00010,100,100,0,0.0100,0.88599906,1.09241760
343000,0.00100,0.00010,100,100,0,0.0100,0.88727339,1.08618107
344000,0.00100,0.00010,100,100,0,0.0100,0.88746874,1.08150353
345000,0.00100,0.00010,100,100,0,0.0100,0.88768599,1.09370319
346000,0.00100,0.00010,100,100,0,0.0100,0.88863142,1.09502990
347000,0.00100,0.00010,100,100,0,0.0100,0.88070202,1.09262530
348000,0.00100,0.00010,100,100,0,0.0100,0.88207413,1.09465248
349000,0.00100,0.00010,100,100,0,0.0100,0.88235300,1.09151016
350000,0.00100,0.00010,100,100,0,0.0100,0.88366152,1.08967856
351000,0.00100,0.00010,100,100,0,0.0100,0.88806536,1.08367783
352000,0.00100,0.00010,100,100,0,0.0100,0.88775654,1.08842255
353000,0.00100,0.00010,100,100,0,0.0100,0.88829866,1.08463148
354000,0.00100,0.00010,100,100,0,0.0100,0.88718328,1.08268815
355000,0.00100,0.00010,100,100,0,0.0100,0.88650144,1.08073601
356000,0.00100,0.00010,100,100,0,0.0100,0.88523514,1.08425212
357000,0.00100,0.00010,100,100,0,0.0100,0.89002737,1.07737698
358000,0.00100,0.00010,100,100,0,0.0100,0.88851527,1.07182369
359000,0.00100,0.00010,100,100,0,0.0100,0.89080995,1.07366937
360000,0.00100,0.00010,100,100,0,0.0100,0.88604490,1.07801936
361000,0.00100,0.00010,100,100,0,0.0100,0.88841011,1.07435838
362000,0.00100,0.00010,100,100,0,0.0100,0.88995335,1.06626812
363000,0.00100,0.00010,100,100,0,0.0100,0.88911821,1.06515815
364000,0.00100,0.00010,100,100,0,0.0100,0.88622748,1.06905422
365000,0.00100,0.00010,100,100,0,0.0100,0.88663777,1.07056505
366000,0.00100,0.00010,100,100,0,0.0100,0.88462062,1.07456784
367000,0.00100,0.00010,100,100,0,0.0100,0.88630557,1.07113659
368000,0.00100,0.00010,100,100,0,0.0100,0.88892860,1.07266915
369000,0.00100,0.00010,100,100,0,0.0100,0.88810023,1.07212247
370000,0.00100,0.00010,100,100,0,0.0100,0.88794354,1.07500149
371000,0.00100,0.00010,100,100,0,0.0100,0.88917962,1.06926771
372000,0.00100,0.00010,100,100,0,0.0100,0.88455179,1.07305731
373000,0.00100,0.00010,100,100,0,0.0100,0.88045559,1.07829400
374000,0.00100,0.00010,100,100,0,0.0100,0.87956979,1.08189708
375000,0.00100,0.00010,100,100,0,0.0100,0.87948756,1.07937427
376000,0.00100,0.00010,100,100,0,0.0100,0.87852744,1.08118803
377000,0.00100,0.00010,100,100,0,0.0100,0.88001469,1.07629726
378000,0.00100,0.00010,100,100,0,0.0100,0.88378395,1.07204966
379000,0.00100,0.00010,100,100,0,0.0100,0.88669348,1.07601408
380000,0.00100,0.00010,100,100,0,0.0100,0.88672595,1.08147360
381000,0.00100,0.00010,100,100,0,0.0100,0.88526938,1.07856836
382000,0.00100,0.00010,100,100,0,0.0100,0.88497966,1.07557163
383000,0.00100,0.00010,100,100,0,0.0100,0.87974424,1.07716552
384000,0.00100,0.00010,100,100,0,0.0100,0.88036439,1.08411158
385000,0.00100,0.00010,100,100,0,0.0100,0.88056037,1.08554938
