time,sel_coef,mu_prob,Ne,L,k_start,q_prob,mean_fitness,epistasis_coef
0,0.00100,0.00010,100,100,0,0.0100,1.00000000,1.19992422
1000,0.00100,0.00010,100,100,0,0.0100,1.00000000,1.20370242
2000,0.00100,0.00010,100,100,0,0.0100,1.00000000,1.20077508
3000,0.00100,0.00010,100,100,0,0.0100,1.00000000,1.20217836
4000,0.00100,0.00010,100,100,0,0.0100,0.99964018,1.20285908
5000,0.00100,0.00010,100,100,0,0.0100,1.00000000,1.20065362
6000,0.00100,0.00010,100,100,0,0.0100,1.00000000,1.19906717
7000,0.00100,0.00010,100,100,0,0.0100,1.00000000,1.19910601
8000,0.00100,0.00010,100,100,0,0.0100,1.00000000,1.20098101
9000,0.00100,0.00010,100,100,0,0.0100,1.00000000,1.20302542
10000,0.00100,0.00010,100,100,0,0.0100,1.00000000,1.19834797
11000,0.00100,0.00010,100,100,0,0.0100,1.00000000,1.20268061
12000,0.00100,0.00010,100,100,0,0.0100,1.00000000,1.20282902
13000,0.00100,0.00010,100,100,0,0.0100,1.00000000,1.21088291
14000,0.00100,0.00010,100,100,0,0.0100,1.00000000,1.21025104
15000,0.00100,0.00010,100,100,0,0.0100,1.00000000,1.21099135
16000,0.00100,0.00010,100,100,0,0.0100,1.00000000,1.21656285
17000,0.00100,0.00010,100,100,0,0.0100,1.00000000,1.21925595
18000,0.00100,0.00010,100,100,0,0.0100,0.99999000,1.22468572
19000,0.00100,0.00010,100,100,0,0.0100,0.99997001,1.22597067
20000,0.00100,0.00010,100,100,0,0.0100,1.00000000,1.22367968
21000,0.00100,0.00010,100,100,0,0.0100,1.00000000,1.22478834
22000,0.00100,0.00010,100,100,0,0.0100,0.99900050,1.22709789
23000,0.00100,0.00010,100,100,0,0.0100,0.99900050,1.22705231
24000,0.00100,0.00010,100,100,0,0.0100,0.99900050,1.23280638
25000,0.00100,0.00010,100,100,0,0.0100,0.99900050,1.23219951
26000,0.00100,0.00010,100,100,0,0.0100,0.99900050,1.23210258
27000,0.00100,0.00010,100,100,0,0.0100,0.99891162,1.23295392
28000,0.00100,0.00010,100,100,0,0.0100,0.99762412,1.23446262
29000,0.00100,0.00010,100,100,0,0.0100,0.99761758,1.23772288
30000,0.00100,0.00010,100,100,0,0.0100,0.99760168,1.24646640
31000,0.00100,0.00010,100,100,0,0.0100,0.99760823,1.24220970
32000,0.00100,0.00010,100,100,0,0.0100,0.99761223,1.23888586
33000,0.00100,0.00010,100,100,0,0.0100,0.99761631,1.23645566
34000,0.00100,0.00010,100,100,0,0.0100,0.99762640,1.23042306
35000,0.00100,0.00010,100,100,0,0.0100,0.99761472,1.23615626
36000,0.00100,0.00010,100,100,0,0.0100,0.99760412,1.24098717
37000,0.00100,0.00010,100,100,0,0.0100,0.99760744,1.23867517
38000,0.00100,0.00010,100,100,0,0.0100,0.99759616,1.24554701
39000,0.00100,0.00010,100,100,0,0.0100,0.99758480,1.24931182
40000,0.00100,0.00010,100,100,0,0.0100,0.99753189,1.25268508
41000,0.00100,0.00010,100,100,0,0.0100,0.99758031,1.25187136
42000,0.00100,0.00010,100,100,0,0.0100,0.99756635,1.25898715
43000,0.00100,0.00010,100,100,0,0.0100,0.99756599,1.25784984
44000,0.00100,0.00010,100,100,0,0.0100,0.99584180,1.25421216
45000,0.00100,0.00010,100,100,0,0.0100,0.99579944,1.25907882
46000,0.00100,0.00010,100,100,0,0.0100,0.99581923,1.25682863
47000,0.00100,0.00010,100,100,0,0.0100,0.99581308,1.25747335
48000,0.00100,0.00010,100,100,0,0.0100,0.99558820,1.25944652
49000,0.00100,0.00010,100,100,0,0.0100,0.99580501,1.25982858
50000,0.00100,0.00010,100,100,0,0.0100,0.99579363,1.25660440
51000,0.00100,0.00010,100,100,0,0.0100,0.99580905,1.25865272
52000,0.00100,0.00010,100,100,0,0.0100,0.99584459,1.25188083
53000,0.00100,0.00010,100,100,0,0.0100,0.99586104,1.24594239
54000,0.00100,0.00010,100,100,0,0.0100,0.99584827,1.24795666
55000,0.00100,0.00010,100,100,0,0.0100,0.99586020,1.24332212
56000,0.00100,0.00010,100,100,0,0.0100,0.99585972,1.24548419
57000,0.00100,0.00010,100,100,0,0.0100,0.99587043,1.24562665
58000,0.00100,0.00010,100,100,0,0.0100,0.99586433,1.24600840
59000,0.00100,0.00010,100,100,0,0.0100,0.99588598,1.24319583
60000,0.00100,0.00010,100,100,0,0.0100,0.99586964,1.24566061
61000,0.00100,0.00010,100,100,0,0.0100,0.99585829,1.24849609
62000,0.00100,0.00010,100,100,0,0.0100,0.99585761,1.24724969
63000,0.00100,0.00010,100,100,0,0.0100,0.99590403,1.23767357
64000,0.00100,0.00010,100,100,0,0.0100,0.99587772,1.24245958
65000,0.00100,0.00010,100,100,0,0.0100,0.99586808,1.23902037
66000,0.00100,0.00010,100,100,0,0.0100,0.99583738,1.24753814
67000,0.00100,0.00010,100,100,0,0.0100,0.99161965,1.24302246
68000,0.00100,0.00010,100,100,0,0.0100,0.99171896,1.23828292
69000,0.00100,0.00010,100,100,0,0.0100,0.99161590,1.24277955
70000,0.00100,0.00010,100,100,0,0.0100,0.99154080,1.24306731
71000,0.00100,0.00010,100,100,0,0.0100,0.99157088,1.23671928
72000,0.00100,0.00010,100,100,0,0.0100,0.99149069,1.24215786
73000,0.00100,0.00010,100,100,0,0.0100,0.99151984,1.24131540
74000,0.00100,0.00010,100,100,0,0.0100,0.99160769,1.23579518
75000,0.00100,0.00010,100,100,0,0.0100,0.99160633,1.23665043
76000,0.00100,0.00010,100,100,0,0.0100,0.98896225,1.23907150
77000,0.00100,0.00010,100,100,0,0.0100,0.98919890,1.23219402
78000,0.00100,0.00010,100,100,0,0.0100,0.98643227,1.23061497
79000,0.00100,0.00010,100,100,0,0.0100,0.98383534,1.22544508
80000,0.00100,0.00010,100,100,0,0.0100,0.98363938,1.22564460
81000,0.00100,0.00010,100,100,0,0.0100,0.98385127,1.22147673
82000,0.00100,0.00010,100,100,0,0.0100,0.98347726,1.22289824
83000,0.00100,0.00010,100,100,0,0.0100,0.98360999,1.22033028
84000,0.00100,0.00010,100,100,0,0.0100,0.98331597,1.22570309
85000,0.00100,0.00010,100,100,0,0.0100,0.98339477,1.22073231
86000,0.00100,0.00010,100,100,0,0.0100,0.98341248,1.22089429
87000,0.00100,0.00010,100,100,0,0.0100,0.98320100,1.21263639
88000,0.00100,0.00010,100,100,0,0.0100,0.98371548,1.21159580
89000,0.00100,0.00010,100,100,0,0.0100,0.98361599,1.21294578
90000,0.00100,0.00010,100,100,0,0.0100,0.98359740,1.21132306
91000,0.00100,0.00010,100,100,0,0.0100,0.97681266,1.21063386
92000,0.00100,0.00010,100,100,0,0.0100,0.97658820,1.21089693
93000,0.00100,0.00010,100,100,0,0.0100,0.97639904,1.21465966
94000,0.00100,0.00010,100,100,0,0.0100,0.97662546,1.21022619
95000,0.00100,0.00010,100,100,0,0.0100,0.97678284,1.21116205
96000,0.00100,0.00010,100,100,0,0.0100,0.97592962,1.21671204
97000,0.00100,0.00010,100,100,0,0.0100,0.97218283,1.21228297
98000,0.00100,0.00010,100,100,0,0.0100,0.97164236,1.21141345
99000,0.00100,0.00010,100,100,0,0.0100,0.96659778,1.21789978
100000,0.00100,0.00010,100,100,0,0.0100,0.96787542,1.21089154
101000,0.00100,0.00010,100,100,0,0.0100,0.96581408,1.21153741
102000,0.00100,0.00010,100,100,0,0.0100,0.95975630,1.21583165
103000,0.00100,0.00010,100,100,0,0.0100,0.95914836,1.21693107
104000,0.00100,0.00010,100,100,0,0.0100,0.95819010,1.21567042
