time,sel_coef,mu_prob,Ne,L,k_start,q_prob,mean_fitness,epistasis_coef
44000,0.00100,0.00010,100,100,0,0.1000,0.92877565,2.06603883
45000,0.00100,0.00010,100,100,0,0.1000,0.91720947,2.06116762
46000,0.00100,0.00010,100,100,0,0.1000,0.92129993,2.06033509
47000,0.00100,0.00010,100,100,0,0.1000,0.90210812,2.06765783
48000,0.00100,0.00010,100,100,0,0.1000,0.88723543,2.08574058
49000,0.00100,0.00010,100,100,0,0.1000,0.88944367,2.05641421
50000,0.00100,0.00010,100,100,0,0.1000,0.88193932,2.06797721
51000,0.00100,0.00010,100,100,0,0.1000,0.85540633,2.05032015
52000,0.00100,0.00010,100,100,0,0.1000,0.85650551,2.04990103
53000,0.00100,0.00010,100,100,0,0.1000,0.86113342,2.03467491
54000,0.00100,0.00010,100,100,0,0.1000,0.86071453,2.00942090
55000,0.00100,0.00010,100,100,0,0.1000,0.85472472,2.04226604
56000,0.00100,0.00010,100,100,0,0.1000,0.86604125,2.00790848
57000,0.00100,0.00010,100,100,0,0.1000,0.86180179,2.00966361
58000,0.00100,0.00010,100,100,0,0.1000,0.87407175,1.97583409
59000,0.00100,0.00010,100,100,0,0.1000,0.87662491,1.94451530
60000,0.00100,0.00010,100,100,0,0.1000,0.87856713,1.95725950
61000,0.00100,0.00010,100,100,0,0.1000,0.88056375,1.93595016
62000,0.00100,0.00010,100,100,0,0.1000,0.87617268,1.90875261
63000,0.00100,0.00010,100,100,0,0.1000,0.87768854,1.89446897
64000,0.00100,0.00010,100,100,0,0.1000,0.87642513,1.88891745
65000,0.00100,0.00010,100,100,0,0.1000,0.85218648,1.90506340
66000,0.00100,0.00010,100,100,0,0.1000,0.84300184,1.94605282
67000,0.00100,0.00010,100,100,0,0.1000,0.82527393,1.92731537
68000,0.00100,0.00010,100,100,0,0.1000,0.82617669,1.88560944
69000,0.00100,0.00010,100,100,0,0.1000,0.83116569,1.84255350
70000,0.00100,0.00010,100,100,0,0.1000,0.83383231,1.88447425
71000,0.00100,0.00010,100,100,0,0.1000,0.83985754,1.86760525
72000,0.00100,0.00010,100,100,0,0.1000,0.83860387,1.90087975
73000,0.00100,0.00010,100,100,0,0.1000,0.84340755,1.89657997
74000,0.00100,0.00010,100,100,0,0.1000,0.84863848,1.89509323
75000,0.00100,0.00010,100,100,0,0.1000,0.84419843,1.95214760
76000,0.00100,0.00010,100,100,0,0.1000,0.84030427,1.95234283
77000,0.00100,0.00010,100,100,0,0.1000,0.83976024,1.95196218
78000,0.00100,0.00010,100,100,0,0.1000,0.84064707,1.94199248
79000,0.00100,0.00010,100,100,0,0.1000,0.83821852,1.93728299
80000,0.00100,0.00010,100,100,0,0.1000,0.83390923,1.93316545
81000,0.00100,0.00010,100,100,0,0.1000,0.83290562,1.91433957
82000,0.00100,0.00010,100,100,0,0.1000,0.83720003,1.93270130
83000,0.00100,0.00010,100,100,0,0.1000,0.83094473,1.92816403
84000,0.00100,0.00010,100,100,0,0.1000,0.82928380,1.92324369
85000,0.00100,0.00010,100,100,0,0.1000,0.82146628,1.93064975
86000,0.00100,0.00010,100,100,0,0.1000,0.82965582,1.93808483
87000,0.00100,0.00010,100,100,0,0.1000,0.81861764,1.95395574
88000,0.00100,0.00010,100,100,0,0.1000,0.82095118,1.94046586
89000,0.00100,0.00010,100,100,0,0.1000,0.82515530,1.88746175
90000,0.00100,0.00010,100,100,0,0.1000,0.80286376,1.88802143
91000,0.00100,0.00010,100,100,0,0.1000,0.80193861,1.93237773
92000,0.00100,0.00010,100,100,0,0.1000,0.80874538,1.95809284
93000,0.00100,0.00010,100,100,0,0.1000,0.81410385,1.98022353
94000,0.00100,0.00010,100,100,0,0.1000,0.80244515,2.01756442
95000,0.00100,0.00010,100,100,0,0.1000,0.79701922,2.01161001
96000,0.00100,0.00010,100,100,0,0.1000,0.79202554,2.04085868
97000,0.00100,0.00010,100,100,0,0.1000,0.80231733,1.97524346
98000,0.00100,0.00010,100,100,0,0.1000,0.81058575,1.98614142
99000,0.00100,0.00010,100,100,0,0.1000,0.81353919,1.98305840
100000,0.00100,0.00010,100,100,0,0.1000,0.80941897,1.98530829
101000,0.00100,0.00010,100,100,0,0.1000,0.80491114,1.97809282
102000,0.00100,0.00010,100,100,0,0.1000,0.79339657,1.95535699
103000,0.00100,0.00010,100,100,0,0.1000,0.78866337,1.95113510
104000,0.00100,0.00010,100,100,0,0.1000,0.78622313,1.93718852
105000,0.00100,0.00010,100,100,0,0.1000,0.77377298,2.01696783
106000,0.00100,0.00010,100,100,0,0.1000,0.78601791,1.96471354
107000,0.00100,0.00010,100,100,0,0.1000,0.79003092,1.93208291
108000,0.00100,0.00010,100,100,0,0.1000,0.78475640,1.89428788
109000,0.00100,0.00010,100,100,0,0.1000,0.77540316,1.89046699
110000,0.00100,0.00010,100,100,0,0.1000,0.77485439,1.89237707
111000,0.00100,0.00010,100,100,0,0.1000,0.78371244,1.87372353
112000,0.00100,0.00010,100,100,0,0.1000,0.78226693,1.88414902
113000,0.00100,0.00010,100,100,0,0.1000,0.78751459,1.86226241
114000,0.00100,0.00010,100,100,0,0.1000,0.78917366,1.87313230
115000,0.00100,0.00010,100,100,0,0.1000,0.78940148,1.88102498
116000,0.00100,0.00010,100,100,0,0.1000,0.79019068,1.88028320
117000,0.00100,0.00010,100,100,0,0.1000,0.78647779,1.85841032
118000,0.00100,0.00010,100,100,0,0.1000,0.78636824,1.86103426
119000,0.00100,0.00010,100,100,0,0.1000,0.78978384,1.84904406
120000,0.00100,0.00010,100,100,0,0.1000,0.78684899,1.80606417
121000,0.00100,0.00010,100,100,0,0.1000,0.79911223,1.82078400
122000,0.00100,0.00010,100,100,0,0.1000,0.79996551,1.77460499
123000,0.00100,0.00010,100,100,0,0.1000,0.79673726,1.75553538
124000,0.00100,0.00010,100,100,0,0.1000,0.79135624,1.74180116
125000,0.00100,0.00010,100,100,0,0.1000,0.78883000,1.78891227
126000,0.00100,0.00010,100,100,0,0.1000,0.79122501,1.77724734
127000,0.00100,0.00010,100,100,0,0.1000,0.78755357,1.77170674
128000,0.00100,0.00010,100,100,0,0.1000,0.79059203,1.77678461
129000,0.00100,0.00010,100,100,0,0.1000,0.79538364,1.73157403
130000,0.00100,0.00010,100,100,0,0.1000,0.79353503,1.70299122
131000,0.00100,0.00010,100,100,0,0.1000,0.79046301,1.65724443
132000,0.00100,0.00010,100,100,0,0.1000,0.79201781,1.64196753
133000,0.00100,0.00010,100,100,0,0.1000,0.78518542,1.66482688
134000,0.00100,0.00010,100,100,0,0.1000,0.77943053,1.73011703
135000,0.00100,0.00010,100,100,0,0.1000,0.78311268,1.71924361
136000,0.00100,0.00010,100,100,0,0.1000,0.79308807,1.69041008
137000,0.00100,0.00010,100,100,0,0.1000,0.79382796,1.67595653
138000,0.00100,0.00010,100,100,0,0.1000,0.80217830,1.65079592
139000,0.00100,0.00010,100,100,0,0.1000,0.80143392,1.65660943
140000,0.00100,0.00010,100,100,0,0.1000,0.78920024,1.66307307
141000,0.00100,0.00010,100,100,0,0.1000,0.78664677,1.70285026
142000,0.00100,0.00010,100,100,0,0.1000,0.78967863,1.67244853
143000,0.00100,0.00010,100,100,0,0.1000,0.79455553,1.63686188
144000,0.00100,0.00010,100,100,0,0.1000,0.79040300,1.65917683
145000,0.00100,0.00010,100,100,0,0.1000,0.79709904,1.63381179
146000,0.00100,0.00010,100,100,0,0.1000,0.79224161,1.62797954
147000,0.00100,0.00010,100,100,0,0.1000,0.80309994,1.61966411
148000,0.00100,0.00010,100,100,0,0.1000,0.79574907,1.68381161
149000,0.00100,0.00010,100,100,0,0.1000,0.79937932,1.68621431
150000,0.00100,0.00010,100,100,0,0.1000,0.80079130,1.71448397
151000,0.00100,0.00010,100,100,0,0.1000,0.80148484,1.73397994
152000,0.00100,0.00010,100,100,0,0.1000,0.79822930,1.72779903
153000,0.00100,0.00010,100,100,0,0.1000,0.80118704,1.72177995
154000,0.00100,0.00010,100,100,0,0.1000,0.81485389,1.70132473
155000,0.00100,0.00010,100,100,0,0.1000,0.81008974,1.68419030
156000,0.00100,0.00010,100,100,0,0.1000,0.80475776,1.73100352
157000,0.00100,0.00010,100,100,0,0.1000,0.80109877,1.72853928
158000,0.00100,0.00010,100,100,0,0.1000,0.78980689,1.72741482
159000,0.00100,0.00010,100,100,0,0.1000,0.79017238,1.73197340
160000,0.00100,0.00010,100,100,0,0.1000,0.78780966,1.73017047
161000,0.00100,0.00010,100,100,0,0.1000,0.79694130,1.74293320
162000,0.00100,0.00010,100,100,0,0.1000,0.79832936,1.71076645
163000,0.00100,0.00010,100,100,0,0.1000,0.80128770,1.70730696
164000,0.00100,0.00010,100,100,0,0.1000,0.79832317,1.72428154
165000,0.00100,0.00010,100,100,0,0.1000,0.80405391,1.70953798
166000,0.00100,0.00010,100,100,0,0.1000,0.80058740,1.74712856
167000,0.00100,0.00010,100,100,0,0.1000,0.79886144,1.75561880
168000,0.00100,0.00010,100,100,0,0.1000,0.79105219,1.80394954
169000,0.00100,0.00010,100,100,0,0.1000,0.78818393,1.75592903
170000,0.00100,0.00010,100,100,0,0.1000,0.79035322,1.72479483
171000,0.00100,0.00010,100,100,0,0.1000,0.79322969,1.73376769
172000,0.00100,0.00010,100,100,0,0.1000,0.79262763,1.70721681
173000,0.00100,0.00010,100,100,0,0.1000,0.79650917,1.73488354
174000,0.00100,0.00010,100,100,0,0.1000,0.80204470,1.73410821
175000,0.00100,0.00010,100,100,0,0.1000,0.80320277,1.74122454
176000,0.00100,0.00010,100,100,0,0.1000,0.80390187,1.76264545
177000,0.00100,0.00010,100,100,0,0.1000,0.80241340,1.74265557
178000,0.00100,0.00010,100,100,0,0.1000,0.79685894,1.74133317
179000,0.00100,0.00010,100,100,0,0.1000,0.79844767,1.76549327
180000,0.00100,0.00010,100,100,0,0.1000,0.80321400,1.80072765
181000,0.00100,0.00010,100,100,0,0.1000,0.81085789,1.82407520
182000,0.00100,0.00010,100,100,0,0.1000,0.81716917,1.79527706
183000,0.00100,0.00010,100,100,0,0.1000,0.81288625,1.81696397
184000,0.00100,0.00010,100,100,0,0.1000,0.81305562,1.75745228
185000,0.00100,0.00010,100,100,0,0.1000,0.81646702,1.75761853
186000,0.00100,0.00010,100,100,0,0.1000,0.81439264,1.79140843
187000,0.00100,0.00010,100,100,0,0.1000,0.81224579,1.73204571
188000,0.00100,0.00010,100,100,0,0.1000,0.81125003,1.76879846
189000,0.00100,0.00010,100,100,0,0.1000,0.80503091,1.84023898
190000,0.00100,0.00010,100,100,0,0.1000,0.80337719,1.89456887
191000,0.00100,0.00010,100,100,0,0.1000,0.80364927,1.84659268
192000,0.00100,0.00010,100,100,0,0.1000,0.81009557,1.81890754
193000,0.00100,0.00010,100,100,0,0.1000,0.81772119,1.81080811
194000,0.00100,0.00010,100,100,0,0.1000,0.81282624,1.81115659
195000,0.00100,0.00010,100,100,0,0.1000,0.82461265,1.81967052
196000,0.00100,0.00010,100,100,0,0.1000,0.82359396,1.82393692
197000,0.00100,0.00010,100,100,0,0.1000,0.83344543,1.81240695
198000,0.00100,0.00010,100,100,0,0.1000,0.82726512,1.75109067
199000,0.00100,0.00010,100,100,0,0.1000,0.83036397,1.71949939
200000,0.00100,0.00010,100,100,0,0.1000,0.82529670,1.71574068
201000,0.00100,0.00010,100,100,0,0.1000,0.82380422,1.70173730
202000,0.00100,0.00010,100,100,0,0.1000,0.82521894,1.70237122
203000,0.00100,0.00010,100,100,0,0.1000,0.82316490,1.75843411
204000,0.00100,0.00010,100,100,0,0.1000,0.82421116,1.83985267
205000,0.00100,0.00010,100,100,0,0.1000,0.81504771,1.87261243
206000,0.00100,0.00010,100,100,0,0.1000,0.81654778,1.90593147
207000,0.00100,0.00010,100,100,0,0.1000,0.82972959,1.87865342
208000,0.00100,0.00010,100,100,0,0.1000,0.83466810,1.92107933
209000,0.00100,0.00010,100,100,0,0.1000,0.81993027,1.91175037
210000,0.00100,0.00010,100,100,0,0.1000,0.81777185,1.91379704
211000,0.00100,0.00010,100,100,0,0.1000,0.81516929,1.89575273
212000,0.00100,0.00010,100,100,0,0.1000,0.81985719,1.84079430
213000,0.00100,0.00010,100,100,0,0.1000,0.81559930,1.86907638
214000,0.00100,0.00010,100,100,0,0.1000,0.81650318,1.84692081
215000,0.00100,0.00010,100,100,0,0.1000,0.81691648,1.82365487
216000,0.00100,0.00010,100,100,0,0.1000,0.81704410,1.80068651
217000,0.00100,0.00010,100,100,0,0.1000,0.80520060,1.82365675
218000,0.00100,0.00010,100,100,0,0.1000,0.80604321,1.82113345
219000,0.00100,0.00010,100,100,0,0.1000,0.80356736,1.79226375
220000,0.00100,0.00010,100,100,0,0.1000,0.80218619,1.80354440
221000,0.00100,0.00010,100,100,0,0.1000,0.80972577,1.78674531
222000,0.00100,0.00010,100,100,0,0.1000,0.81147032,1.83462972
223000,0.00100,0.00010,100,100,0,0.1000,0.81625568,1.86422416
224000,0.00100,0.00010,100,100,0,0.1000,0.80438285,1.82685642
225000,0.00100,0.00010,100,100,0,0.1000,0.81424660,1.85452528
226000,0.00100,0.00010,100,100,0,0.1000,0.81354288,1.88407122
227000,0.00100,0.00010,100,100,0,0.1000,0.82024950,1.95266123
228000,0.00100,0.00010,100,100,0,0.1000,0.81745883,1.95850927
229000,0.00100,0.00010,100,100,0,0.1000,0.81158288,1.89467853
230000,0.00100,0.00010,100,100,0,0.1000,0.80814596,1.88877551
231000,0.00100,0.00010,100,100,0,0.1000,0.80783243,1.88204080
232000,0.00100,0.00010,100,100,0,0.1000,0.80286016,1.80449664
233000,0.00100,0.00010,100,100,0,0.1000,0.80574771,1.77501318
234000,0.00100,0.00010,100,100,0,0.1000,0.80603676,1.79200993
235000,0.00100,0.00010,100,100,0,0.1000,0.82081209,1.78054386
236000,0.00100,0.00010,100,100,0,0.1000,0.82488696,1.83771570
237000,0.00100,0.00010,100,100,0,0.1000,0.81552174,1.82798393
238000,0.00100,0.00010,100,100,0,0.1000,0.81856853,1.89231740
239000,0.00100,0.00010,100,100,0,0.1000,0.80971128,1.98726096
240000,0.00100,0.00010,100,100,0,0.1000,0.81978744,1.96759640
241000,0.00100,0.00010,100,100,0,0.1000,0.80874001,1.97522394
242000,0.00100,0.00010,100,100,0,0.1000,0.79744391,1.94726810
243000,0.00100,0.00010,100,100,0,0.1000,0.79904398,1.83756973
244000,0.00100,0.00010,100,100,0,0.1000,0.79645630,1.79505459
245000,0.00100,0.00010,100,100,0,0.1000,0.80387117,1.91741975
246000,0.00100,0.00010,100,100,0,0.1000,0.80288082,1.94021055
247000,0.00100,0.00010,100,100,0,0.1000,0.79791380,1.89633705
248000,0.00100,0.00010,100,100,0,0.1000,0.79820069,1.81046243
249000,0.00100,0.00010,100,100,0,0.1000,0.79494228,1.76186188
250000,0.00100,0.00010,100,100,0,0.1000,0.79154602,1.80366645
251000,0.00100,0.00010,100,100,0,0.1000,0.79265906,1.75964659
252000,0.00100,0.00010,100,100,0,0.1000,0.79039033,1.80855272
253000,0.00100,0.00010,100,100,0,0.1000,0.79487220,1.78912575
254000,0.00100,0.00010,100,100,0,0.1000,0.79374569,1.82244364
255000,0.00100,0.00010,100,100,0,0.1000,0.79229252,1.78350793
256000,0.00100,0.00010,100,100,0,0.1000,0.80101947,1.76148473
257000,0.00100,0.00010,100,100,0,0.1000,0.79839657,1.84280005
258000,0.00100,0.00010,100,100,0,0.1000,0.80799456,1.80132915
259000,0.00100,0.00010,100,100,0,0.1000,0.81636728,1.85452112
260000,0.00100,0.00010,100,100,0,0.1000,0.81083487,1.96699122
261000,0.00100,0.00010,100,100,0,0.1000,0.81185414,1.98877733
262000,0.00100,0.00010,100,100,0,0.1000,0.81639480,2.09610342
263000,0.00100,0.00010,100,100,0,0.1000,0.81835823,2.12788800
264000,0.00100,0.00010,100,100,0,0.1000,0.81713886,2.16165675
265000,0.00100,0.00010,100,100,0,0.1000,0.81521761,2.09777390
266000,0.00100,0.00010,100,100,0,0.1000,0.81274538,2.13236796
267000,0.00100,0.00010,100,100,0,0.1000,0.81372896,2.26066847
268000,0.00100,0.00010,100,100,0,0.1000,0.81380932,2.16240076
269000,0.00100,0.00010,100,100,0,0.1000,0.81391200,2.22802174
270000,0.00100,0.00010,100,100,0,0.1000,0.81021731,2.19709376
271000,0.00100,0.00010,100,100,0,0.1000,0.81134321,2.26875240
272000,0.00100,0.00010,100,100,0,0.1000,0.82006674,2.27490844
273000,0.00100,0.00010,100,100,0,0.1000,0.80720363,2.36084421
274000,0.00100,0.00010,100,100,0,0.1000,0.81340587,2.42636321
275000,0.00100,0.00010,100,100,0,0.1000,0.81242132,2.45475505
276000,0.00100,0.00010,100,100,0,0.1000,0.81026496,2.30746224
277000,0.00100,0.00010,100,100,0,0.1000,0.80996409,2.26066647
278000,0.00100,0.00010,100,100,0,0.1000,0.81501878,2.17991657
279000,0.00100,0.00010,100,100,0,0.1000,0.81197585,2.29431311
280000,0.00100,0.00010,100,100,0,0.1000,0.82370531,2.18214359
281000,0.00100,0.00010,100,100,0,0.1000,0.82244365,2.20928282
282000,0.00100,0.00010,100,100,0,0.1000,0.83277038,2.22476288
283000,0.00100,0.00010,100,100,0,0.1000,0.83542392,2.16836739
284000,0.00100,0.00010,100,100,0,0.1000,0.84491247,2.05091639
285000,0.00100,0.00010,100,100,0,0.1000,0.84326310,1.94240573
286000,0.00100,0.00010,100,100,0,0.1000,0.84066847,1.98661034
287000,0.00100,0.00010,100,100,0,0.1000,0.83531944,2.00281653
288000,0.00100,0.00010,100,100,0,0.1000,0.83734545,1.96640538
289000,0.00100,0.00010,100,100,0,0.1000,0.83689443,1.96406633
290000,0.00100,0.00010,100,100,0,0.1000,0.82667839,1.97066860
291000,0.00100,0.00010,100,100,0,0.1000,0.82991906,1.97217449
292000,0.00100,0.00010,100,100,0,0.1000,0.82587064,2.03702724
293000,0.00100,0.00010,100,100,0,0.1000,0.82275321,1.98951898
294000,0.00100,0.00010,100,100,0,0.1000,0.82378863,1.88256841
295000,0.00100,0.00010,100,100,0,0.1000,0.82441110,1.88940523
296000,0.00100,0.00010,100,100,0,0.1000,0.82987239,1.84590128
297000,0.00100,0.00010,100,100,0,0.1000,0.83192128,1.75761691
298000,0.00100,0.00010,100,100,0,0.1000,0.83660526,1.74046914
299000,0.00100,0.00010,100,100,0,0.1000,0.84255384,1.76114746
300000,0.00100,0.00010,100,100,0,0.1000,0.83860850,1.78719285
301000,0.00100,0.00010,100,100,0,0.1000,0.83231256,1.82598865
302000,0.00100,0.00010,100,100,0,0.1000,0.82976133,1.81403672
303000,0.00100,0.00010,100,100,0,0.1000,0.82776643,1.79921138
304000,0.00100,0.00010,100,100,0,0.1000,0.81436555,1.81474783
305000,0.00100,0.00010,100,100,0,0.1000,0.81197360,1.76868653
306000,0.00100,0.00010,100,100,0,0.1000,0.81821844,1.79954349
307000,0.00100,0.00010,100,100,0,0.1000,0.82148531,1.81022749
308000,0.00100,0.00010,100,100,0,0.1000,0.81621757,1.78285790
309000,0.00100,0.00010,100,100,0,0.1000,0.81269574,1.80384290
310000,0.00100,0.00010,100,100,0,0.1000,0.80786662,1.74607134
311000,0.00100,0.00010,100,100,0,0.1000,0.80722842,1.76196055
312000,0.00100,0.00010,100,100,0,0.1000,0.80499003,1.82168092
313000,0.00100,0.00010,100,100,0,0.1000,0.81177986,1.90349883
314000,0.00100,0.00010,100,100,0,0.1000,0.81382129,1.80464460
315000,0.00100,0.00010,100,100,0,0.1000,0.81077627,1.84756748
316000,0.00100,0.00010,100,100,0,0.1000,0.80949785,1.90399869
317000,0.00100,0.00010,100,100,0,0.1000,0.80456926,1.91836974
318000,0.00100,0.00010,100,100,0,0.1000,0.80869074,1.90475288
319000,0.00100,0.00010,100,100,0,0.1000,0.80927616,1.83642652
320000,0.00100,0.00010,100,100,0,0.1000,0.82076791,1.83246336
321000,0.00100,0.00010,100,100,0,0.1000,0.82378343,1.73657813
322000,0.00100,0.00010,100,100,0,0.1000,0.82661956,1.72656695
323000,0.00100,0.00010,100,100,0,0.1000,0.83473879,1.74968809
324000,0.00100,0.00010,100,100,0,0.1000,0.83648601,1.71731407
325000,0.00100,0.00010,100,100,0,0.1000,0.83579382,1.68947302
326000,0.00100,0.00010,100,100,0,0.1000,0.83137826,1.66409350
327000,0.00100,0.00010,100,100,0,0.1000,0.83469849,1.58781557
328000,0.00100,0.00010,100,100,0,0.1000,0.82997255,1.55717402
329000,0.00100,0.00010,100,100,0,0.1000,0.82790639,1.52706287
330000,0.00100,0.00010,100,100,0,0.1000,0.82532386,1.53753787
331000,0.00100,0.00010,100,100,0,0.1000,0.82762135,1.54705400
332000,0.00100,0.00010,100,100,0,0.1000,0.83217283,1.54408365
333000,0.00100,0.00010,100,100,0,0.1000,0.82719941,1.53147622
334000,0.00100,0.00010,100,100,0,0.1000,0.82935419,1.49771954
335000,0.00100,0.00010,100,100,0,0.1000,0.83228251,1.48870361
336000,0.00100,0.00010,100,100,0,0.1000,0.84043992,1.48500422
337000,0.00100,0.00010,100,100,0,0.1000,0.84228223,1.45292515
338000,0.00100,0.00010,100,100,0,0.1000,0.83785628,1.43294712
339000,0.00100,0.00010,100,100,0,0.1000,0.84540331,1.33177282
340000,0.00100,0.00010,100,100,0,0.1000,0.84453525,1.37808436
341000,0.00100,0.00010,100,100,0,0.1000,0.83854455,1.42602470
342000,0.00100,0.00010,100,100,0,0.1000,0.83838362,1.33900806
343000,0.00100,0.00010,100,100,0,0.1000,0.84158707,1.36459659
344000,0.00100,0.00010,100,100,0,0.1000,0.84726222,1.32329928
345000,0.00100,0.00010,100,100,0,0.1000,0.84527886,1.27948037
346000,0.00100,0.00010,100,100,0,0.1000,0.83978865,1.26444746
347000,0.00100,0.00010,100,100,0,0.1000,0.83174677,1.28960429
348000,0.00100,0.00010,100,100,0,0.1000,0.82791011,1.29457992
349000,0.00100,0.00010,100,100,0,0.1000,0.82093182,1.29286997
350000,0.00100,0.00010,100,100,0,0.1000,0.82052772,1.31726662
351000,0.00100,0.00010,100,100,0,0.1000,0.82274709,1.30661286
352000,0.00100,0.00010,100,100,0,0.1000,0.81333925,1.31227579
353000,0.00100,0.00010,100,100,0,0.1000,0.81078233,1.32059789
354000,0.00100,0.00010,100,100,0,0.1000,0.80765843,1.30772721
355000,0.00100,0.00010,100,100,0,0.1000,0.80846344,1.32040456
356000,0.00100,0.00010,100,100,0,0.1000,0.81417200,1.35601002
357000,0.00100,0.00010,100,100,0,0.1000,0.81084797,1.40065507
358000,0.00100,0.00010,100,100,0,0.1000,0.82041545,1.41640564
359000,0.00100,0.00010,100,100,0,0.1000,0.82697801,1.40625349
360000,0.00100,0.00010,100,100,0,0.1000,0.83270815,1.41559520
361000,0.00100,0.00010,100,100,0,0.1000,0.83874810,1.41834139
362000,0.00100,0.00010,100,100,0,0.1000,0.84112460,1.38048350
363000,0.00100,0.00010,100,100,0,0.1000,0.82453720,1.43679477
364000,0.00100,0.00010,100,100,0,0.1000,0.82480535,1.51738085
365000,0.00100,0.00010,100,100,0,0.1000,0.82770334,1.49244926
366000,0.00100,0.00010,100,100,0,0.1000,0.83192667,1.55390209
367000,0.00100,0.00010,100,100,0,0.1000,0.83413900,1.55840504
368000,0.00100,0.00010,100,100,0,0.1000,0.83245885,1.55773498
369000,0.00100,0.00010,100,100,0,0.1000,0.84040958,1.54680210
370000,0.00100,0.00010,100,100,0,0.1000,0.83808425,1.57995002
371000,0.00100,0.00010,100,100,0,0.1000,0.83683164,1.53871784
372000,0.00100,0.00010,100,100,0,0.1000,0.83453240,1.55377769
373000,0.00100,0.00010,100,100,0,0.1000,0.83516469,1.61213774
374000,0.00100,0.00010,100,100,0,0.1000,0.83092715,1.66743485
375000,0.00100,0.00010,100,100,0,0.1000,0.83205867,1.66643817
376000,0.00100,0.00010,100,100,0,0.1000,0.83743569,1.61265237
377000,0.00100,0.00010,100,100,0,0.1000,0.84335550,1.60025127
378000,0.00100,0.00010,100,100,0,0.1000,0.83620533,1.53866845
379000,0.00100,0.00010,100,100,0,0.1000,0.84198792,1.47623086
380000,0.00100,0.00010,100,100,0,0.1000,0.83502359,1.51231962
381000,0.00100,0.00010,100,100,0,0.1000,0.83424964,1.53322508
382000,0.00100,0.00010,100,100,0,0.1000,0.82891443,1.59842273
383000,0.00100,0.00010,100,100,0,0.1000,0.83381721,1.60871631
384000,0.00100,0.00010,100,100,0,0.1000,0.83744780,1.59577944
385000,0.00100,0.00010,100,100,0,0.1000,0.83297995,1.59996705
