time,sel_coef,mu_prob,Ne,L,k_start,q_prob,mean_fitness,epistasis_coef
113000,0.00100,0.00010,100,100,0,0.0100,0.90269205,1.99930857
114000,0.00100,0.00010,100,100,0,0.0100,0.89942979,2.00504863
115000,0.00100,0.00010,100,100,0,0.0100,0.89781289,2.01103736
116000,0.00100,0.00010,100,100,0,0.0100,0.89520399,2.01750075
117000,0.00100,0.00010,100,100,0,0.0100,0.89737259,2.01987317
118000,0.00100,0.00010,100,100,0,0.0100,0.87753200,2.02495255
119000,0.00100,0.00010,100,100,0,0.0100,0.86650233,2.02699663
120000,0.00100,0.00010,100,100,0,0.0100,0.86665409,2.02493689
121000,0.00100,0.00010,100,100,0,0.0100,0.86501023,2.02996465
122000,0.00100,0.00010,100,100,0,0.0100,0.86260480,2.03292447
123000,0.00100,0.00010,100,100,0,0.0100,0.86427217,2.03182825
124000,0.00100,0.00010,100,100,0,0.0100,0.82923154,2.04456180
125000,0.00100,0.00010,100,100,0,0.0100,0.82863407,2.03923405
126000,0.00100,0.00010,100,100,0,0.0100,0.83166320,2.03098050
127000,0.00100,0.00010,100,100,0,0.0100,0.82892368,2.03914546
128000,0.00100,0.00010,100,100,0,0.0100,0.80477506,2.04195907
129000,0.00100,0.00010,100,100,0,0.0100,0.83247356,2.03742801
130000,0.00100,0.00010,100,100,0,0.0100,0.83836428,2.02087541
131000,0.00100,0.00010,100,100,0,0.0100,0.83815321,2.01583784
132000,0.00100,0.00010,100,100,0,0.0100,0.79720831,2.01976133
133000,0.00100,0.00010,100,100,0,0.0100,0.79995230,2.01654281
134000,0.00100,0.00010,100,100,0,0.0100,0.80496978,2.01186867
135000,0.00100,0.00010,100,100,0,0.0100,0.80624749,2.00983293
136000,0.00100,0.00010,100,100,0,0.0100,0.79914202,2.02217956
137000,0.00100,0.00010,100,100,0,0.0100,0.79437148,2.02853861
138000,0.00100,0.00010,100,100,0,0.0100,0.79096508,2.02890069
139000,0.00100,0.00010,100,100,0,0.0100,0.79138297,2.02824911
140000,0.00100,0.00010,100,100,0,0.0100,0.77029229,2.01458883
141000,0.00100,0.00010,100,100,0,0.0100,0.77105230,2.00818813
142000,0.00100,0.00010,100,100,0,0.0100,0.77649004,2.00616301
143000,0.00100,0.00010,100,100,0,0.0100,0.77664399,1.99922890
144000,0.00100,0.00010,100,100,0,0.0100,0.77694011,2.00132555
145000,0.00100,0.00010,100,100,0,0.0100,0.77930240,1.99233691
146000,0.00100,0.00010,100,100,0,0.0100,0.78188171,1.98523589
147000,0.00100,0.00010,100,100,0,0.0100,0.78277215,1.98073983
148000,0.00100,0.00010,100,100,0,0.0100,0.78309918,1.98629160
149000,0.00100,0.00010,100,100,0,0.0100,0.78020400,1.99710762
150000,0.00100,0.00010,100,100,0,0.0100,0.77932282,2.00149035
151000,0.00100,0.00010,100,100,0,0.0100,0.77693067,2.01166120
152000,0.00100,0.00010,100,100,0,0.0100,0.77691594,2.01748043
153000,0.00100,0.00010,100,100,0,0.0100,0.77637868,2.01954697
154000,0.00100,0.00010,100,100,0,0.0100,0.77174796,2.02795546
155000,0.00100,0.00010,100,100,0,0.0100,0.76900787,2.03355346
156000,0.00100,0.00010,100,100,0,0.0100,0.76548392,2.04787592
157000,0.00100,0.00010,100,100,0,0.0100,0.76256303,2.05141827
158000,0.00100,0.00010,100,100,0,0.0100,0.76144332,2.05669058
159000,0.00100,0.00010,100,100,0,0.0100,0.76379435,2.05863039
160000,0.00100,0.00010,100,100,0,0.0100,0.76442049,2.05341717
161000,0.00100,0.00010,100,100,0,0.0100,0.76708471,2.04667596
162000,0.00100,0.00010,100,100,0,0.0100,0.76529106,2.04691277
163000,0.00100,0.00010,100,100,0,0.0100,0.75992001,2.05407154
164000,0.00100,0.00010,100,100,0,0.0100,0.75628866,2.05172012
165000,0.00100,0.00010,100,100,0,0.0100,0.75479629,2.05668930
166000,0.00100,0.00010,100,100,0,0.0100,0.72240492,2.06798450
167000,0.00100,0.00010,100,100,0,0.0100,0.72145749,2.07036054
168000,0.00100,0.00010,100,100,0,0.0100,0.72087509,2.07430913
169000,0.00100,0.00010,100,100,0,0.0100,0.71636405,2.07802021
170000,0.00100,0.00010,100,100,0,0.0100,0.71325031,2.08264782
171000,0.00100,0.00010,100,100,0,0.0100,0.71185937,2.07746587
172000,0.00100,0.00010,100,100,0,0.0100,0.71359064,2.07542228
173000,0.00100,0.00010,100,100,0,0.0100,0.71628490,2.07453005
174000,0.00100,0.00010,100,100,0,0.0100,0.71614849,2.07276085
175000,0.00100,0.00010,100,100,0,0.0100,0.71604736,2.07981666
176000,0.00100,0.00010,100,100,0,0.0100,0.71913414,2.08016886
177000,0.00100,0.00010,100,100,0,0.0100,0.72173066,2.07429843
178000,0.00100,0.00010,100,100,0,0.0100,0.72243158,2.06440587
179000,0.00100,0.00010,100,100,0,0.0100,0.71797514,2.05733038
180000,0.00100,0.00010,100,100,0,0.0100,0.71524572,2.06224506
181000,0.00100,0.00010,100,100,0,0.0100,0.72090386,2.05398392
182000,0.00100,0.00010,100,100,0,0.0100,0.71915650,2.05240463
183000,0.00100,0.00010,100,100,0,0.0100,0.72088970,2.05382597
184000,0.00100,0.00010,100,100,0,0.0100,0.71563840,2.05947597
185000,0.00100,0.00010,100,100,0,0.0100,0.71772642,2.06612021
186000,0.00100,0.00010,100,100,0,0.0100,0.71837229,2.06620298
187000,0.00100,0.00010,100,100,0,0.0100,0.71747213,2.05616638
188000,0.00100,0.00010,100,100,0,0.0100,0.72236147,2.04642082
189000,0.00100,0.00010,100,100,0,0.0100,0.72686982,2.03568130
190000,0.00100,0.00010,100,100,0,0.0100,0.69412697,2.02902547
191000,0.00100,0.00010,100,100,0,0.0100,0.68147082,2.02552783
192000,0.00100,0.00010,100,100,0,0.0100,0.67773658,2.02242850
193000,0.00100,0.00010,100,100,0,0.0100,0.67551204,2.02375394
194000,0.00100,0.00010,100,100,0,0.0100,0.66839895,2.03201011
195000,0.00100,0.00010,100,100,0,0.0100,0.66669982,2.03385428
196000,0.00100,0.00010,100,100,0,0.0100,0.66124343,2.03500600
197000,0.00100,0.00010,100,100,0,0.0100,0.65131110,2.04137308
198000,0.00100,0.00010,100,100,0,0.0100,0.65341238,2.04238470
199000,0.00100,0.00010,100,100,0,0.0100,0.66419818,2.03165786
200000,0.00100,0.00010,100,100,0,0.0100,0.66475376,2.03241013
201000,0.00100,0.00010,100,100,0,0.0100,0.66499167,2.04130580
202000,0.00100,0.00010,100,100,0,0.0100,0.66325426,2.05051575
203000,0.00100,0.00010,100,100,0,0.0100,0.65786298,2.05945653
204000,0.00100,0.00010,100,100,0,0.0100,0.65655882,2.06376425
205000,0.00100,0.00010,100,100,0,0.0100,0.65718452,2.06029700
206000,0.00100,0.00010,100,100,0,0.0100,0.65855007,2.06018494
207000,0.00100,0.00010,100,100,0,0.0100,0.66069160,2.06724312
208000,0.00100,0.00010,100,100,0,0.0100,0.66009783,2.07224392
209000,0.00100,0.00010,100,100,0,0.0100,0.65942848,2.06860973
210000,0.00100,0.00010,100,100,0,0.0100,0.66497890,2.06064647
211000,0.00100,0.00010,100,100,0,0.0100,0.66294142,2.06316950
212000,0.00100,0.00010,100,100,0,0.0100,0.64375161,2.06549635
213000,0.00100,0.00010,100,100,0,0.0100,0.63821233,2.07073848
214000,0.00100,0.00010,100,100,0,0.0100,0.64677508,2.05369485
215000,0.00100,0.00010,100,100,0,0.0100,0.64260025,2.06409277
216000,0.00100,0.00010,100,100,0,0.0100,0.63578840,2.06609642
217000,0.00100,0.00010,100,100,0,0.0100,0.63659160,2.07706142
218000,0.00100,0.00010,100,100,0,0.0100,0.63593688,2.08368010
219000,0.00100,0.00010,100,100,0,0.0100,0.64616774,2.06692626
220000,0.00100,0.00010,100,100,0,0.0100,0.64555929,2.07003340
221000,0.00100,0.00010,100,100,0,0.0100,0.63480785,2.05856861
222000,0.00100,0.00010,100,100,0,0.0100,0.63931737,2.05777752
223000,0.00100,0.00010,100,100,0,0.0100,0.64010583,2.06142736
224000,0.00100,0.00010,100,100,0,0.0100,0.64280743,2.05744942
225000,0.00100,0.00010,100,100,0,0.0100,0.64484030,2.05401124
226000,0.00100,0.00010,100,100,0,0.0100,0.64772394,2.04075873
227000,0.00100,0.00010,100,100,0,0.0100,0.64458086,2.04761454
228000,0.00100,0.00010,100,100,0,0.0100,0.64479492,2.04089144
229000,0.00100,0.00010,100,100,0,0.0100,0.63952393,2.05759575
230000,0.00100,0.00010,100,100,0,0.0100,0.63679055,2.06170669
231000,0.00100,0.00010,100,100,0,0.0100,0.64083711,2.05793471
232000,0.00100,0.00010,100,100,0,0.0100,0.64091685,2.06560677
233000,0.00100,0.00010,100,100,0,0.0100,0.63931661,2.07491278
234000,0.00100,0.00010,100,100,0,0.0100,0.64053888,2.08610915
235000,0.00100,0.00010,100,100,0,0.0100,0.63979826,2.08423649
236000,0.00100,0.00010,100,100,0,0.0100,0.64041948,2.08156967
237000,0.00100,0.00010,100,100,0,0.0100,0.64236778,2.08258720
238000,0.00100,0.00010,100,100,0,0.0100,0.64287856,2.08550133
239000,0.00100,0.00010,100,100,0,0.0100,0.64349032,2.08603228
240000,0.00100,0.00010,100,100,0,0.0100,0.64270029,2.08249311
241000,0.00100,0.00010,100,100,0,0.0100,0.64239176,2.08414562
242000,0.00100,0.00010,100,100,0,0.0100,0.63919645,2.08618220
243000,0.00100,0.00010,100,100,0,0.0100,0.63901885,2.07955004
244000,0.00100,0.00010,100,100,0,0.0100,0.63951670,2.08574861
245000,0.00100,0.00010,100,100,0,0.0100,0.63667625,2.08574718
246000,0.00100,0.00010,100,100,0,0.0100,0.63556618,2.08224206
247000,0.00100,0.00010,100,100,0,0.0100,0.63560134,2.08156001
248000,0.00100,0.00010,100,100,0,0.0100,0.63597603,2.08180853
249000,0.00100,0.00010,100,100,0,0.0100,0.63138747,2.08410068
250000,0.00100,0.00010,100,100,0,0.0100,0.63600327,2.07664465
251000,0.00100,0.00010,100,100,0,0.0100,0.63767342,2.06829041
252000,0.00100,0.00010,100,100,0,0.0100,0.63719603,2.07245913
253000,0.00100,0.00010,100,100,0,0.0100,0.63268385,2.08097230
254000,0.00100,0.00010,100,100,0,0.0100,0.63490062,2.07712343
255000,0.00100,0.00010,100,100,0,0.0100,0.63558568,2.08520811
256000,0.00100,0.00010,100,100,0,0.0100,0.63417532,2.09017993
257000,0.00100,0.00010,100,100,0,0.0100,0.62391949,2.08926444
258000,0.00100,0.00010,100,100,0,0.0100,0.61722850,2.07945989
259000,0.00100,0.00010,100,100,0,0.0100,0.60735463,2.08669696
260000,0.00100,0.00010,100,100,0,0.0100,0.60936044,2.07314903
261000,0.00100,0.00010,100,100,0,0.0100,0.60565372,2.07776690
262000,0.00100,0.00010,100,100,0,0.0100,0.59615874,2.08619250
263000,0.00100,0.00010,100,100,0,0.0100,0.60680113,2.09656427
264000,0.00100,0.00010,100,100,0,0.0100,0.60460209,2.10160458
265000,0.00100,0.00010,100,100,0,0.0100,0.60526535,2.10757829
266000,0.00100,0.00010,100,100,0,0.0100,0.60587801,2.11104302
267000,0.00100,0.00010,100,100,0,0.0100,0.60817680,2.11637466
268000,0.00100,0.00010,100,100,0,0.0100,0.61013159,2.12065867
269000,0.00100,0.00010,100,100,0,0.0100,0.61025378,2.11866533
270000,0.00100,0.00010,100,100,0,0.0100,0.60941534,2.12221224
271000,0.00100,0.00010,100,100,0,0.0100,0.60722014,2.12567259
272000,0.00100,0.00010,100,100,0,0.0100,0.60931726,2.12516475
273000,0.00100,0.00010,100,100,0,0.0100,0.60753234,2.13308427
274000,0.00100,0.00010,100,100,0,0.0100,0.61097747,2.13171655
275000,0.00100,0.00010,100,100,0,0.0100,0.60753568,2.12599088
276000,0.00100,0.00010,100,100,0,0.0100,0.60716129,2.13341617
277000,0.00100,0.00010,100,100,0,0.0100,0.60784360,2.14618028
278000,0.00100,0.00010,100,100,0,0.0100,0.60896622,2.15055704
279000,0.00100,0.00010,100,100,0,0.0100,0.60794070,2.15851695
280000,0.00100,0.00010,100,100,0,0.0100,0.59927386,2.16722928
281000,0.00100,0.00010,100,100,0,0.0100,0.59626259,2.17552415
282000,0.00100,0.00010,100,100,0,0.0100,0.59236300,2.16082212
283000,0.00100,0.00010,100,100,0,0.0100,0.59167269,2.16240354
284000,0.00100,0.00010,100,100,0,0.0100,0.59291562,2.15605489
285000,0.00100,0.00010,100,100,0,0.0100,0.58985391,2.16209428
286000,0.00100,0.00010,100,100,0,0.0100,0.58420217,2.17220503
287000,0.00100,0.00010,100,100,0,0.0100,0.57815718,2.19116252
288000,0.00100,0.00010,100,100,0,0.0100,0.57886998,2.17839434
289000,0.00100,0.00010,100,100,0,0.0100,0.57944709,2.17767490
290000,0.00100,0.00010,100,100,0,0.0100,0.58014195,2.18345677
291000,0.00100,0.00010,100,100,0,0.0100,0.58456948,2.17327684
292000,0.00100,0.00010,100,100,0,0.0100,0.57153281,2.17296463
293000,0.00100,0.00010,100,100,0,0.0100,0.57829557,2.16327199
294000,0.00100,0.00010,100,100,0,0.0100,0.58451482,2.16552607
295000,0.00100,0.00010,100,100,0,0.0100,0.58389221,2.15414360
296000,0.00100,0.00010,100,100,0,0.0100,0.58475023,2.15874193
297000,0.00100,0.00010,100,100,0,0.0100,0.59020455,2.15655560
298000,0.00100,0.00010,100,100,0,0.0100,0.58898420,2.16151676
299000,0.00100,0.00010,100,100,0,0.0100,0.58252260,2.16487852
300000,0.00100,0.00010,100,100,0,0.0100,0.58963127,2.15608353
301000,0.00100,0.00010,100,100,0,0.0100,0.58697561,2.14846387
302000,0.00100,0.00010,100,100,0,0.0100,0.59192799,2.14579784
303000,0.00100,0.00010,100,100,0,0.0100,0.60094286,2.16013739
304000,0.00100,0.00010,100,100,0,0.0100,0.59868076,2.16435729
305000,0.00100,0.00010,100,100,0,0.0100,0.59879387,2.16218632
306000,0.00100,0.00010,100,100,0,0.0100,0.60286694,2.14954868
307000,0.00100,0.00010,100,100,0,0.0100,0.60399644,2.13811431
308000,0.00100,0.00010,100,100,0,0.0100,0.60996560,2.13442082
309000,0.00100,0.00010,100,100,0,0.0100,0.61262376,2.13839472
310000,0.00100,0.00010,100,100,0,0.0100,0.61071572,2.14075481
311000,0.00100,0.00010,100,100,0,0.0100,0.60290434,2.15839247
312000,0.00100,0.00010,100,100,0,0.0100,0.60294915,2.15973458
313000,0.00100,0.00010,100,100,0,0.0100,0.59336309,2.15775770
314000,0.00100,0.00010,100,100,0,0.0100,0.60085760,2.15218583
315000,0.00100,0.00010,100,100,0,0.0100,0.60402881,2.14993645
316000,0.00100,0.00010,100,100,0,0.0100,0.60614752,2.16076660
317000,0.00100,0.00010,100,100,0,0.0100,0.60772050,2.16950405
318000,0.00100,0.00010,100,100,0,0.0100,0.61185969,2.15690839
319000,0.00100,0.00010,100,100,0,0.0100,0.61311347,2.15957743
320000,0.00100,0.00010,100,100,0,0.0100,0.61586507,2.17314029
321000,0.00100,0.00010,100,100,0,0.0100,0.61437280,2.17445449
322000,0.00100,0.00010,100,100,0,0.0100,0.61593082,2.18286779
323000,0.00100,0.00010,100,100,0,0.0100,0.61634642,2.18405220
324000,0.00100,0.00010,100,100,0,0.0100,0.61618272,2.18266802
325000,0.00100,0.00010,100,100,0,0.0100,0.61940482,2.18824551
326000,0.00100,0.00010,100,100,0,0.0100,0.62255794,2.18174375
327000,0.00100,0.00010,100,100,0,0.0100,0.61518506,2.20271035
328000,0.00100,0.00010,100,100,0,0.0100,0.61766118,2.21091892
329000,0.00100,0.00010,100,100,0,0.0100,0.62256944,2.20588159
330000,0.00100,0.00010,100,100,0,0.0100,0.62203842,2.21350691
331000,0.00100,0.00010,100,100,0,0.0100,0.62484713,2.21285363
332000,0.00100,0.00010,100,100,0,0.0100,0.62510793,2.20237043
333000,0.00100,0.00010,100,100,0,0.0100,0.62314996,2.20985248
334000,0.00100,0.00010,100,100,0,0.0100,0.62061165,2.22066882
335000,0.00100,0.00010,100,100,0,0.0100,0.61749348,2.22314249
336000,0.00100,0.00010,100,100,0,0.0100,0.61493947,2.22841931
337000,0.00100,0.00010,100,100,0,0.0100,0.61453144,2.22057255
338000,0.00100,0.00010,100,100,0,0.0100,0.61872344,2.21232848
339000,0.00100,0.00010,100,100,0,0.0100,0.61783824,2.21478693
340000,0.00100,0.00010,100,100,0,0.0100,0.62242886,2.20836707
341000,0.00100,0.00010,100,100,0,0.0100,0.62446522,2.20210499
342000,0.00100,0.00010,100,100,0,0.0100,0.61911145,2.20770741
343000,0.00100,0.00010,100,100,0,0.0100,0.61801094,2.20441227
344000,0.00100,0.00010,100,100,0,0.0100,0.62292412,2.19600813
345000,0.00100,0.00010,100,100,0,0.0100,0.62171303,2.20334499
346000,0.00100,0.00010,100,100,0,0.0100,0.63021779,2.19787159
347000,0.00100,0.00010,100,100,0,0.0100,0.60923000,2.19946127
348000,0.00100,0.00010,100,100,0,0.0100,0.61239702,2.19442704
349000,0.00100,0.00010,100,100,0,0.0100,0.61195238,2.18517366
350000,0.00100,0.00010,100,100,0,0.0100,0.61146911,2.17810598
351000,0.00100,0.00010,100,100,0,0.0100,0.61570858,2.17355507
352000,0.00100,0.00010,100,100,0,0.0100,0.60963333,2.18297492
353000,0.00100,0.00010,100,100,0,0.0100,0.60925695,2.17140507
354000,0.00100,0.00010,100,100,0,0.0100,0.61141260,2.17042646
355000,0.00100,0.00010,100,100,0,0.0100,0.61156605,2.16228682
356000,0.00100,0.00010,100,100,0,0.0100,0.61281053,2.16597403
357000,0.00100,0.00010,100,100,0,0.0100,0.60519097,2.15583425
358000,0.00100,0.00010,100,100,0,0.0100,0.60300927,2.14889877
359000,0.00100,0.00010,100,100,0,0.0100,0.60748461,2.14987556
360000,0.00100,0.00010,100,100,0,0.0100,0.60290712,2.15011355
361000,0.00100,0.00010,100,100,0,0.0100,0.60039771,2.15036415
362000,0.00100,0.00010,100,100,0,0.0100,0.59969777,2.13276769
363000,0.00100,0.00010,100,100,0,0.0100,0.60513134,2.12738837
364000,0.00100,0.00010,100,100,0,0.0100,0.60233545,2.13032126
365000,0.00100,0.00010,100,100,0,0.0100,0.60271888,2.13856039
366000,0.00100,0.00010,100,100,0,0.0100,0.60226685,2.14124622
367000,0.00100,0.00010,100,100,0,0.0100,0.60458255,2.13536138
368000,0.00100,0.00010,100,100,0,0.0100,0.60787217,2.13991332
369000,0.00100,0.00010,100,100,0,0.0100,0.60854915,2.14369259
370000,0.00100,0.00010,100,100,0,0.0100,0.58966200,2.14970557
371000,0.00100,0.00010,100,100,0,0.0100,0.59312759,2.13856576
372000,0.00100,0.00010,100,100,0,0.0100,0.58807246,2.14511115
373000,0.00100,0.00010,100,100,0,0.0100,0.58565070,2.14931629
374000,0.00100,0.00010,100,100,0,0.0100,0.58644430,2.15763078
375000,0.00100,0.00010,100,100,0,0.0100,0.59126423,2.15526749
376000,0.00100,0.00010,100,100,0,0.0100,0.58872276,2.15936303
377000,0.00100,0.00010,100,100,0,0.0100,0.59115990,2.14770365
378000,0.00100,0.00010,100,100,0,0.0100,0.58853131,2.14109138
379000,0.00100,0.00010,100,100,0,0.0100,0.59060726,2.14227636
380000,0.00100,0.00010,100,100,0,0.0100,0.58738202,2.14865205
381000,0.00100,0.00010,100,100,0,0.0100,0.59600654,2.14463930
382000,0.00100,0.00010,100,100,0,0.0100,0.59739145,2.14239493
383000,0.00100,0.00010,100,100,0,0.0100,0.59246025,2.14750440
384000,0.00100,0.00010,100,100,0,0.0100,0.59161772,2.15614916
385000,0.00100,0.00010,100,100,0,0.0100,0.59028776,2.15382288
