time	epistasis_coef	sel_coef	mu_prob	Ne	L	k_start	mean_fitness
2000000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.953381
2001000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.954423
2002000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.955191
2003000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.956424
2004000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.954423
2005000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.955821
2006000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.955980
2007000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.954423
2008000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.953271
2009000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.953018
2010000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.952588
2011000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.951538
2012000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.951884
2013000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.951849
2014000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.952838
2015000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.952587
2016000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.953308
2017000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.952983
2018000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.950892
2019000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.951196
2020000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.950858
2021000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.950523
2022000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.949865
2023000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.950523
2024000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.949865
2025000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.950259
2026000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.950457
2027000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.950892
2028000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.952233
2029000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.954084
2030000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.955980
2031000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.955980
2032000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.955583
2033000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.953308
2034000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.954960
2035000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.952023
2036000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.956343
2037000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.956383
2038000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.957208
2039000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.955980
2040000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.956549
2041000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.953675
2042000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.952945
2043000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.951884
2044000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.953712
2045000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.954046
2046000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.953308
2047000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.954461
2048000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.954046
2049000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.954084
2050000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.952945
2051000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.953638
2052000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.952587
2053000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.953675
2054000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.953308
2055000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.952945
2056000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.954575
2057000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.955191
2058000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.957208
2059000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.955504
2060000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.953898
2061000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.954310
2062000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.955583
2063000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.954423
2064000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.954766
2065000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.955191
2066000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.953308
2067000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.952269
2068000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.954575
2069000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.952945
2070000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.953675
2071000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.954046
2072000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.953786
2073000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.953199
2074000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.953308
2075000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.954804
2076000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.954122
2077000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.954423
2078000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.954084
2079000	0.6000000000	0.0100000000	0.0100000000	10	100	0	0.954046
