time	epistasis_coef	sel_coef	mu_prob	Ne	L	k_start	mean_fitness
1500000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.898820
1501000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.872927
1502000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.900838
1503000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.861803
1504000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.858147
1505000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.934843
1506000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.890321
1507000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.917426
1508000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.961508
1509000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.910805
1510000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.955441
1511000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.962488
1512000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.933262
1513000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.912809
1514000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.941653
1515000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.960636
1516000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.925727
1517000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.953751
1518000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.952039
1519000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.926103
1520000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.881400
1521000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.942558
1522000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.919693
1523000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.924974
1524000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.909726
1525000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.920037
1526000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.920805
1527000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.931005
1528000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.887256
1529000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.902957
1530000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.903897
1531000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.926370
1532000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.938501
1533000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.970348
1534000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.916061
1535000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.908479
1536000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.952637
1537000	-1.0000000000	0.0010000000	0.0100000000	100	100	0	0.951022
