time	epistasis_coef	sel_coef	mu_prob	Ne	L	k_start	mean_fitness
1500000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.894311
1501000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.885806
1502000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.862837
1503000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.861053
1504000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.867215
1505000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.899487
1506000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.866243
1507000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.867540
1508000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.830881
1509000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.852620
1510000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.889776
1511000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.878048
1512000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.845968
1513000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.835253
1514000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.827802
1515000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.845317
1516000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.847424
1517000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.900555
1518000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.949813
1519000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.901655
1520000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.924263
1521000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.857159
1522000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.859269
1523000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.882524
1524000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.850997
1525000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.900988
1526000	-0.2000000000	0.0100000000	0.0100000000	100	100	0	0.923463
