time	epistasis_coef	sel_coef	mu_prob	Ne	L	k_start	mean_fitness
1500000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.975490
1501000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.975015
1502000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.975198
1503000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.977329
1504000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.980475
1505000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.976919
1506000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.978010
1507000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.979287
1508000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.979732
1509000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.976498
1510000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.982356
1511000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.976329
1512000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.977644
1513000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.979329
1514000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.979470
1515000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.977559
1516000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.975369
1517000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.979281
1518000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.980483
1519000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.983095
1520000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.978786
1521000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.978088
1522000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.977322
1523000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.974820
1524000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.979019
1525000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.977151
1526000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.976783
1527000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.976065
1528000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.977174
1529000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.974532
1530000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.981441
1531000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.974322
1532000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.979539
1533000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.982774
1534000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.981368
1535000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.975014
1536000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.977014
1537000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.981044
1538000	-0.4000000000	0.0001000000	0.1000000000	100	100	0	0.978860
