time	epistasis_coef	sel_coef	mu_prob	Ne	L	k_start	mean_fitness
1500000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.901105
1501000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.907718
1502000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.902584
1503000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.901784
1504000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.901119
1505000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.901773
1506000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.900787
1507000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.898640
1508000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.897683
1509000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.903555
1510000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.899980
1511000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.903248
1512000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.902167
1513000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.901093
1514000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.904276
1515000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.901130
1516000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.899433
1517000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.899610
1518000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.904106
1519000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.905970
1520000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.904012
1521000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.903778
1522000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.902108
1523000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.902183
1524000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.903111
1525000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.900228
1526000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.900285
1527000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.900353
1528000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.901660
1529000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.907173
1530000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.900646
1531000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.902028
1532000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.900846
1533000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.900198
1534000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.901985
1535000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.903776
1536000	0.4000000000	0.0100000000	1.0000000000	100	100	0	0.903392
