time	epistasis_coef	sel_coef	mu_prob	Ne	L	k_start	mean_fitness
1500000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.340933
1501000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.483697
1502000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.258810
1503000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.239774
1504000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.238986
1505000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.223402
1506000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.377193
1507000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.261471
1508000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.237501
1509000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.255981
1510000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.377076
1511000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.286943
1512000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.370464
1513000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.380251
1514000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.466687
1515000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.175328
1516000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.361206
1517000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.355035
1518000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.252967
1519000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.324283
1520000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.237700
1521000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.290279
1522000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.302116
1523000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.239617
1524000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.320674
1525000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.366456
1526000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.319395
1527000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.381178
1528000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.407662
1529000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.290449
1530000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.262479
1531000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.293971
1532000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.292572
1533000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.220764
1534000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.320606
1535000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.309161
1536000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.385804
1537000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.254213
1538000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.266851
1539000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.277041
1540000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.384902
1541000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.399423
1542000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.312312
1543000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.377810
1544000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.312449
1545000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.313412
1546000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.344250
1547000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.319592
1548000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.342763
1549000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.339981
1550000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.367638
1551000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.212835
1552000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.281362
1553000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.232848
1554000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.417156
1555000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.306726
1556000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.379166
1557000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.408944
1558000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.405438
1559000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.230833
1560000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.219682
1561000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.349697
1562000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.286426
1563000	-1.0000000000	0.0100000000	1.0000000000	100	100	0	0.337084
